,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アイファーリーベン,牝6,54.0,△鷲頭,的場,466(+4),美浦,2019102950,01202,アーネストリー  ,アイファーアプリル  ,スパイキュール  ,-2.8682011085821317,13
1,2,2,タイセイピューマ,牡4,55.0,▲石田,新開,494(+14),美浦,2021106119,01203,ディスクリートキャット  Discreet Cat(米)  ,タイセイクインス  ,ワイルドラッシュ  Wild Rush(米)  ,-0.8251670259895374,7
2,3,3,ナムラペルル,牝3,52.0,▲舟山,石栗,476(+6),美浦,2022104303,01221,サンダースノー  Thunder Snow(愛)  ,ナムラオツウ  ,ディープインパクト  ,-2.2793422961895913,12
3,4,4,アルマーレシチー,セ4,55.0,▲上里,上原博,548(+1),美浦,2021100675,01217,ロジャーバローズ  ,アルポルト  ,ルーラーシップ  ,-1.250542248406433,8
4,4,5,ジャーニーメモリー,牡5,55.0,▲森田,粕谷,470(0),美浦,2020104437,01222,ヴィクトワールピサ  ,プリンセスメモリー  ,スウェプトオーヴァーボード  Swept Overboard(米)  ,-1.8554854540760415,10
5,5,6,サンロレンツォ,牝4,54.0,△柴田裕,武藤,510(-4),美浦,2021106759,01212,シャンハイボビー  Shanghai Bobby(米)  ,ユースティティア  ,フジキセキ  ,-1.8743934251215297,11
6,5,7,エコロブレス,牡4,54.0,★河原田,笹田,470(-4),栗東,2021105180,01204,パドトロワ  ,ピュアコンチェルト  ,キンシャサノキセキ  ,0.5966472143537753,2
7,6,8,グランパリッシュ,牝4,53.0,▲大久保,畑端,454(0),栗東,2021100708,01194,シュヴァルグラン  ,カネトシパリッシュ  ,Tapit  (米)  ,0.1459220047910171,3
8,6,9,ビーコング,牡4,56.0,◇永島,小手川,510(+10),美浦,2021103595,01187,タリスマニック  Talismanic(英)  ,タマモペンライト  ,ブラックタイド  ,-1.5817109719077769,9
9,7,10,セレジェイラ,牝3,55.0,亀田,西村,476(-2),栗東,2022105774,01176,ナダル  Nadal(米)  ,カイカヨソウ  ,ティンバーカントリー  Timber Country(米)  ,-0.7194582080277967,5
10,7,11,ノビル,牝4,53.0,▲川端,鈴木孝,436(-2),栗東,2021102091,01195,ネオユニヴァース  ,カネスベネフィット  ,Miswaki  ,-0.4983022580952141,4
11,8,12,ワンウェイトゥヘル,牡3,57.0,小沢,中村,464(+6),栗東,2022102701,01185,タワーオブロンドン  ,アリアプーラ  Aria Pura(豪)  ,Flying Spur  ,0.7315160145363858,1
12,8,13,シンガソング,牝3,52.0,▲石神道,土田,430(0),美浦,2022107300,01209,ファインニードル  ,モリトシラユリ  ,クロフネ  ,-0.7334802754496199,6
