,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,フェリ,牝5,52.0,酒井,佐々木,480(+18),栗東,2020105156,01034,ヘニーヒューズ  Henny Hughes(米)  ,キョウワフェアリー  ,アルカセット  Alkaased(米)  ,-2.832446911367247,12
1,1,2,バックトゥザライト,牡5,55.0,団野,辻野,526(+2),栗東,2020102687,01180,シニスターミニスター  Sinister Minister(米)  ,トリプルミッション  ,ハービンジャー  Harbinger(英)  ,-3.146627506958632,13
2,2,3,ヤマニンバロネス,牝3,53.0,武豊,千田,468(-4),栗東,2022106609,00666,シニスターミニスター  Sinister Minister(米)  ,ヤマニンバステト  ,ディープインパクト  ,-4.859060334446743,14
3,2,4,アメリカンポリス,牡3,55.0,坂井,池江,514(+2),栗東,2022110106,01163,Into Mischief  ,Theyskens' Theory  ,Bernardini  (米)  ,-4.914172305200087,15
4,3,5,シンゼンイズモ,牡5,53.0,和田竜,荒川,528(+6),栗東,2020102993,01018,エピファネイア  ,ビジュアルショック  ,Kingmambo  (米)  ,0.03559452080710762,1
5,3,6,コスモストーム,牡3,56.0,秋山稔,北出,514(+6),栗東,2022104120,01181,デクラレーションオブウォー  ,オリーブティアラ  ,キングカメハメハ  ,-2.7218844744858517,11
6,4,7,アスクキングコング,セ7,53.0,戸崎圭,梅田,476(0),栗東,2018104534,05386,ロードカナロア  ,ウィケットキーパー  ,アグネスタキオン  ,-0.3415789961146351,4
7,4,8,クアトロジャック,牡4,55.0,北村友,庄野,486(-8),栗東,2021106105,01102,マジェスティックウォリアー  Majestic Warrior(米)  ,ハマナス  ,キングカメハメハ  ,-0.8986789646047363,6
8,5,9,アレ,牡4,56.0,西村淳,中内田,514(0),栗東,2021103287,01171,シルバーステート  ,ルックアミリオン  ,フレンチデピュティ  French Deputy(米)  ,-0.14139364414470396,2
9,5,10,サンダーロード,牡3,54.0,松若,杉山晴,530(-8),栗東,2022102966,01154,Authentic  (米)  ,グァカモーレ  Guacamole(米)  ,Flat Out  ,-1.6319841268962036,10
10,6,11,テーオールビー,牝4,53.0,長岡,宮,462(-6),栗東,2021109027,01142,サンダースノー  Thunder Snow(愛)  ,レディロックバンド  ,マンハッタンカフェ  ,-0.8905791276260613,5
11,6,12,ジェネラーレ,牡4,55.0,岩田望,野中,488(-6),栗東,2021110153,01174,Army Mule  ,Raging Atlantic  ,Stormy Atlantic  ,-5.28974240026489,16
12,7,13,ピエマンソン,牡3,56.0,池添,平田,478(+2),栗東,2022100204,01032,ジャスタウェイ  ,ミュゲプリンセス  ,エンパイアメーカー  Empire Maker(米)  ,-0.1673265637271273,3
13,7,14,アストラカ,セ4,55.0,吉村,田中克,500(+18),栗東,2021100639,01216,ドレフォン  Drefong(米)  ,アカカホール  ,ダイワメジャー  ,-1.1756559010475114,7
14,8,15,ウルスクローム,牡3,55.0,高杉,大橋,480(-8),栗東,2022103630,01213,カリフォルニアクローム  California Chrome(米)  ,プリンセスバリュー  ,サウスヴィグラス  ,-1.448250951878153,8
15,8,16,ルージュイストリア,牝5,51.0,田山,浅利,462(+2),美浦,2020103701,01220,ドレフォン  Drefong(米)  ,レッドクラウディア  ,アグネスタキオン  ,-1.4819075880300805,9
