,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ドンアミティエ,牡5,57.0,丹内,今野,502(-3),栗東,2020106006,01091,アジアエクスプレス,クラシックス,キングヘイロー,-0.8837776618038703,3
1,1,2,エートラックス,牡4,58.0,内田博,宮本,516(-4),栗東,2021104876,00422,ニューイヤーズデイ,スパイラルステップ,シンボリクリスエス,-1.1387417446941037,9
2,2,3,スターペスカオリ,牝5,55.0,長岡,石橋,460(-2),栗東,2020105929,01142,シニスターミニスター,スターペスユウコ,バトルライン,-2.3088546678006066,15
3,2,4,テーオーエルビス,牡3,56.0,鮫島駿,高柳大,526(+16),栗東,2022110081,01157,Volatile,Stopshoppingdebbie,Curlin,-1.0115396238600936,8
4,3,5,サンライズアムール,牡6,58.0,北村宏,小林,520(0),栗東,2019101633,01043,モーリス,ジルコニア,タイキシャトル,-1.8322916456121188,12
5,3,6,ポッドベイダー,牡3,56.0,荻野極,上原佑,508(+20),美浦,2022105244,01160,リオンディーズ,ヴェルメンティーノ,ダイワメジャー,-2.1385325879207877,14
6,4,7,キャンディドライヴ,牡6,57.0,落合玄,地方小野望,492(-10), ,2019110112,05578,Candy Ride,Supreme,エンパイアメーカー,-3.171587847530361,16
7,4,8,クロジシジョー,牡6,57.0,戸崎圭,岡田,458(+10),栗東,2019102238,05386,フリオーソ,サイレンスラヴ,スペシャルウィーク,-0.9747693331632665,6
8,5,9,ガビーズシスター,牝4,56.0,吉田隼,森一,468(0),美浦,2021104461,01095,アポロキングダム,アンジュデトワール,スペシャルウィーク,-1.6725782065049635,11
9,5,10,タガノミスト,牝4,55.0,佐々木,渡辺,490(+2),栗東,2021106554,01197,マジェスティックウォリアー,ミトス,エンパイアメーカー,-0.08335552077618233,1
10,6,11,チカッパ,牡4,58.0,横山典,中竹,518(+14),栗東,2021103868,00660,リアルスティール,ユニキャラ,Into Mischief,-1.3454524781899186,10
11,6,12,カルチャーデイ,牝4,55.0,柴田善,四位,444(+2),栗東,2021104556,00641,ファインニードル,ラルティスタ,マイネルラヴ,-0.9801642896741597,7
12,7,13,エコロアゼル,牡3,56.0,団野,森秀,534(+12),栗東,2022110107,01180,Shancelot,Cicada's Song,Twirling Candy,-0.9574324841295788,5
13,7,14,ジャスパーゴールド,セ7,57.0,菅原明,森秀,466(+6),栗東,2018110126,01179,Khozan,Gracious Lady,Put It Back,-2.011343585845464,13
14,8,15,ニットウバジル,牡5,57.0,吉田豊,高橋文,512(+2),美浦,2020106782,00733,ダノンレジェンド,ベリーキュート,ザッツザプレンティ,-0.9567560431022851,4
15,8,16,ヤマニンチェルキ,牡3,58.0,岩田望,中村,536(+11),栗東,2022106610,01174,フォーウィールドライブ,ヤマニンプチガトー,ヤマニンセラフィム,-0.7305620163170372,2
