,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,オルビスケリー,牝2,55.0,小崎,東田,488(0),栗東,2023101235,1152,リアルインパクト,ラクテウスオルビス,ホワイトマズル,-0.15064477559819223,9,-0.28860383315675125,9,,
1,2,2,ヒロノフウジン,牡2,53.0,▲川端,宮本,504(0),栗東,2023102959,1195,マジェスティックウォリアー,ラブミーテンダー,ゼンノロブロイ,-0.19027372320842442,11,-0.3023095173605599,11,,
2,3,3,トコトコクマチ,牡2,56.0,国分恭,岡田,492(0),栗東,2023104077,1124,ホッコータルマエ,ムニン,Bernardini,-0.16127491587341236,10,-0.29228027057031347,10,,
3,4,4,ウルフ,牡2,55.0,☆松本,渡辺,498(0),栗東,2023103636,1191,ナダル,カルディーン,Roman Ruler,-0.03795241162284312,6,-0.24962914303835915,6,,
4,4,5,フィサブロス,牡2,56.0,斎藤,橋口,464(0),栗東,2023100230,1178,レイデオロ,アンジュエ,アグネスタキオン,-0.6486554681868173,13,-0.46084099044571625,13,,
5,5,6,テイエムテンジン,牡2,56.0,国分優,小椋,468(0),栗東,2023101329,1125,サトノアラジン,ダウンタウンガール,City Zip,-0.04980550962559344,7,-0.2537285407730733,7,,
6,5,7,ミニュイ,牡2,56.0,黛,秋山,488(0),栗東,2023104866,1109,ドレフォン,シンデレラ,ハーツクライ,0.7406217619616902,3,0.019640983873506507,3,,
7,6,8,タイムトゥパーティ,牝2,53.0,◇今村,茶木,464(0),栗東,2023102156,1193,アルアイン,スターライトピンク,バゴ,-0.1052039233518718,8,-0.2728880998759818,8,,
8,6,9,フウリンカザン,牡2,56.0,中井,前川,496(0),栗東,2023105564,1141,カリフォルニアクローム,エイジアンウインズ,フジキセキ,0.27639460974433094,4,-0.14091212517452975,4,,
9,7,10,ベルソテイラ,牝2,55.0,富田,西村,498(0),栗東,2023102641,1168,ホッコータルマエ,ティープラズマ,エンパイアメーカー,0.1878991086278783,5,-0.17151832253533794,5,,
10,7,11,トーセンブリラーレ,牡2,54.0,△長浜,小笠,506(0),美浦,2023105943,1214,トーセンレーヴ,トーセンガーネット,アグネスデジタル,-0.19453153165666265,12,-0.30378208177397353,12,,
11,8,12,テクノラッシュ,牡2,53.0,▲和田陽,宮本,516(0),栗東,2023104223,1223,トランセンド,トウケイスペシャル,スペシャルウィーク,0.7941480010707205,2,0.038153050786343255,2,,
12,8,13,テーオーモナーク,牡2,56.0,小沢,奥村豊,520(0),栗東,2023104995,1185,ロジャーバローズ,アプローズ,Acclamation,1.005650433841875,1,0.11130123479590912,1,,
