,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ランドブレイブ,牡3,57.0,国分恭,安達,482(+12),栗東,2022106943,1124,アジアエクスプレス,ハロードリーム,ブライアンズタイム,0.12613677510260912,6,-0.1468387182075191,6,,
1,1,2,ダイオジェナイト,牡4,58.0,丸山,稲垣,450(+2),美浦,2021105432,1127,リアルインパクト,エイコンドライト,ロードカナロア,0.3510613687966059,4,-0.07547034455609038,4,,
2,2,3,ケイアイワイラーパ,牡3,57.0,亀田,野中,500(0),栗東,2022103053,1176,ブリックスアンドモルタル,クインズミラーグロ,マンハッタンカフェ,-0.9255896452103257,16,-0.48055057652964644,16,,
3,2,4,ラウダブル,牡4,58.0,小沢,池江,516(-8),栗東,2021104752,1185,キズナ,クイーンカトリーン,Acclamation,-0.059562622195382046,9,-0.20576097190841294,9,,
4,3,5,フレイムジョーカー,牡6,58.0,小崎,岩戸,494(+10),美浦,2019105745,1152,ロージズインメイ,オヒア,ブラックタイド,0.4574833175631369,3,-0.041702754807252225,3,,
5,3,6,バルミラクル,牡3,57.0,鮫島良,河嶋,454(-4),栗東,2022106177,1099,マクフィ,ミラクルクロス,フジキセキ,-0.5606849306174035,15,-0.36476663494046707,15,,
6,4,7,ソードマスター,牡3,57.0,斎藤,斎藤誠,466(+6),美浦,2022105415,1178,エピファネイア,デアリングエッジ,キングカメハメハ,-0.4114587419181547,13,-0.317417297908183,13,,
7,4,8,メイショウサトノヒ,牡3,56.0,☆松本,長谷川,490(-6),栗東,2022103634,1191,ニューイヤーズデイ,マンボビーン,スズカマンボ,-0.19081450324665852,10,-0.2474070771007345,10,,
8,5,9,エンドレスロード,牡6,55.0,▲古川奈,高橋一,482(-6),栗東,2019100665,1190,クロフネ,ラナンキュラス,スペシャルウィーク,0.10523136078289186,7,-0.15347198758906708,7,,
9,5,10,カルフ,セ4,58.0,嶋田,大和田,472(0),美浦,2021103342,1134,カリフォルニアクローム,ミナレット,スズカマンボ,-0.2999782266898627,11,-0.28204462951741255,11,,
10,6,11,オレノアイバ,牡5,55.0,▲橋木,高橋康,474(0),栗東,2020105472,1215,ダンカーク,イシュトリルトン,ムーンバラッド,-0.33418405431998666,12,-0.2928981082200761,12,,
11,6,12,シュレン,牝3,55.0,菊沢,千葉,392(-6),美浦,2022102380,1161,ディーマジェスティ,トウカイフィーバー,エンパイアメーカー,0.012218216998829762,8,-0.1829849754355899,8,,
12,7,13,メイケイレイン,牡3,55.0,△柴田裕,中竹,442(-2),栗東,2022101043,1212,レイデオロ,ベルライン,ダイワメジャー,-0.5225160927824881,14,-0.3526556966224056,14,,
13,7,14,バーケンティン,牡4,58.0,富田,平田,494(0),栗東,2021105868,1168,ロードカナロア,リーチング,Dansili,0.6339819248210785,2,0.01430009639219732,2,,
14,8,15,スーパーバイザー,牡4,55.0,▲上里,菊沢,468(-2),美浦,2021101015,1217,ルーラーシップ,セレブレーション,ハーツクライ,1.3845628283330327,1,0.252458749911187,1,,
15,8,16,キョウエイカンセ,牡4,56.0,△長浜,萱野,498(-6),美浦,2021101905,1214,ビッグアーサー,キョウエイレガシー,ハービンジャー,0.2762793144511093,5,-0.09919862392873995,5,,
