,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
201908020607,1,8,14,セトノシャトル,牡4,57.0,岩田康誠,0:1:12.5,,2.5,1.0,516,[西] 鈴木孝志,1200,晴,ダート,稍重,2019年02月10日,,2015101537,05203,5-4,36.2
201908020607,2,4,6,クリノサンレオ,牡6,57.0,幸英明,0:1:12.8,1.3/4,9.8,5.0,472,[西] 藤沢則雄,1200,晴,ダート,稍重,2019年02月10日,,2013100975,00732,4-4,36.7
201908020607,3,2,2,メイショウキタグニ,牡4,56.0,坂井瑠星,0:1:12.8,クビ,31.3,8.0,472,[西] 西浦勝一,1200,晴,ダート,稍重,2019年02月10日,,2015103375,01163,1-1,37.4
201908020607,4,6,10,ヴァリーゲイト,牡5,57.0,和田竜二,0:1:13.0,1.1/4,6.2,4.0,480,[西] 大橋勇樹,1200,晴,ダート,稍重,2019年02月10日,,2014103010,01018,7-6,36.6
201908020607,5,7,11,クリスエステソーロ,牡4,57.0,福永祐一,0:1:13.1,クビ,23.4,7.0,514,[西] 小崎憲,1200,晴,ダート,稍重,2019年02月10日,,2015105392,01014,3-3,37.2
201908020607,6,4,5,ラインジェット,牡5,57.0,池添謙一,0:1:13.1,クビ,4.6,2.0,442,[西] 松永昌博,1200,晴,ダート,稍重,2019年02月10日,,2014105082,01032,7-8,36.5
201908020607,7,6,9,テイエムヨハネス,牡4,57.0,酒井学,0:1:13.2,1/2,5.0,3.0,510,[西] 飯田雄三,1200,晴,ダート,稍重,2019年02月10日,,2015100651,01034,13-11,36.0
201908020607,8,7,12,エナホープ,牝5,55.0,畑端省吾,0:1:13.4,1.1/4,46.2,9.0,500,[西] 吉田直弘,1200,晴,ダート,稍重,2019年02月10日,,2014101752,01057,5-7,37.1
201908020607,9,3,4,リッカクロフネ,牡7,57.0,松若風馬,0:1:13.7,1.3/4,46.4,10.0,484,[西] 藤沢則雄,1200,晴,ダート,稍重,2019年02月10日,,2012102456,01154,2-2,38.1
201908020607,10,5,7,メイショウバンダイ,牡6,55.0,富田暁,0:1:14.0,2,122.5,11.0,462,[西] 中村均,1200,晴,ダート,稍重,2019年02月10日,,2013103425,01168,11-11,37.0
201908020607,11,5,8,マラビージャ,牡4,57.0,国分恭介,0:1:14.0,ハナ,259.6,12.0,432,[西] 村山明,1200,晴,ダート,稍重,2019年02月10日,,2015102656,01124,10-9,37.1
201908020607,12,8,13,イチザティアラ,牝4,55.0,高倉稜,0:1:14.5,3,333.1,13.0,452,[西] 服部利之,1200,晴,ダート,稍重,2019年02月10日,,2015102358,01130,9-9,37.6
201908020607,13,3,3,ディープウォーリア,牡5,57.0,小牧太,0:1:14.6,1/2,21.9,6.0,468,[西] 中竹和也,1200,晴,ダート,稍重,2019年02月10日,,2014104022,00894,14-14,37.1
201908020607,14,1,1,ジャンヌ,牝5,55.0,城戸義政,0:1:15.7,7,441.0,14.0,384,[西] 作田誠二,1200,晴,ダート,稍重,2019年02月10日,,2014105976,01147,11-11,38.8
