,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202304020106,1,4,4,ウエスタンシーズン,牡2,55.0,石橋脩,0:1:12.7,,3.6,2.0,546,[西] 西園正都,ダート,1200,晴,良,2023年07月29日,新馬,2021103444,01077,1-1,37.8
202304020106,2,6,7,アイズ,牡2,55.0,菊沢一樹,0:1:13.1,2.1/2,7.0,3.0,482,[東] 菊沢隆徳,ダート,1200,晴,良,2023年07月29日,新馬,2021107154,01161,6-6,37.4
202304020106,3,3,3,ペプチドシュチク,牡2,55.0,松山弘平,0:1:14.2,7,2.7,1.0,482,[西] 武英智,ダート,1200,晴,良,2023年07月29日,新馬,2021102735,01126,11-11,37.7
202304020106,4,1,1,ジョージテソーロ,牡2,54.0,原優介,0:1:14.3,1/2,30.6,9.0,468,[東] 嘉藤貴行,ダート,1200,晴,良,2023年07月29日,新馬,2021102078,01184,4-4,38.8
202304020106,5,2,2,デジタルサイオン,牡2,55.0,木幡巧也,0:1:14.3,クビ,77.6,11.0,450,[東] 松永康利,ダート,1200,晴,良,2023年07月29日,新馬,2021104565,01162,8-8,38.4
202304020106,6,5,6,ヨッコサン,牝2,55.0,柴田大知,0:1:14.5,1.1/4,28.4,8.0,482,[東] 粕谷昌央,ダート,1200,晴,良,2023年07月29日,新馬,2021103441,01009,2-2,39.5
202304020106,7,5,5,ホーリーブライト,牝2,52.0,佐藤翔馬,0:1:14.9,2.1/2,70.0,10.0,426,[東] 竹内正洋,ダート,1200,晴,良,2023年07月29日,新馬,2021102458,01207,6-6,39.2
202304020106,8,6,8,リンクスクードボル,牡2,55.0,岩田望来,0:1:15.5,3.1/2,17.6,6.0,458,[東] 加藤士津,ダート,1200,晴,良,2023年07月29日,新馬,2021104004,01174,4-5,40.0
202304020106,9,8,12,ルミリオン,牡2,52.0,永島まな,0:1:16.0,3,9.0,4.0,444,[西] 坂口智康,ダート,1200,晴,良,2023年07月29日,新馬,2021100381,01187,3-2,40.9
202304020106,10,8,11,ラガービックワン,牡2,52.0,田口貫太,0:1:17.0,6,12.0,5.0,462,[西] 池添学,ダート,1200,晴,良,2023年07月29日,新馬,2021100414,01208,10-9,40.9
202304020106,11,7,10,バックホー,牝2,54.0,永野猛蔵,0:1:28.0,大,122.4,12.0,456,[東] 土田稔,ダート,1200,晴,良,2023年07月29日,新馬,2021106407,01188,12-12,46.8
202304020106,中,7,9,スコア,牡2,55.0,ホー,,,17.9,7.0,448,[東] 栗田徹,ダート,1200,晴,良,2023年07月29日,新馬,2021100453,05619,8-9,
