,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202304010306,1,6,11,ドーバーホーク,牡3,54.0,原優介,0:1:09.9,,3.5,1.0,478,[東] 清水英克,芝,1200,曇,稍重,2023年05月06日,未勝利,2020105365,01184,4-4,34.8
202304010306,2,4,7,サンポーニャ,牝3,51.0,今村聖奈,0:1:10.1,1,4.0,2.0,428,[西] 池江泰寿,芝,1200,曇,稍重,2023年05月06日,未勝利,2020102050,01193,1-1,35.6
202304010306,3,2,4,フリントロック,牝3,51.0,永島まな,0:1:10.2,1,12.0,6.0,422,[東] 菊沢隆徳,芝,1200,曇,稍重,2023年05月06日,未勝利,2020103844,01187,4-4,35.1
202304010306,4,5,9,スマートメイプル,牝3,54.0,富田暁,0:1:10.3,クビ,7.2,5.0,456,[西] 矢作芳人,芝,1200,曇,稍重,2023年05月06日,未勝利,2020104545,01168,3-3,35.4
202304010306,5,6,12,アナザームーン,牡3,53.0,佐藤翔馬,0:1:10.8,3,18.0,7.0,460,[東] 水野貴広,芝,1200,曇,稍重,2023年05月06日,未勝利,2020106055,01207,6-6,35.4
202304010306,6,8,16,パルフュメ,牝3,51.0,佐々木大,0:1:11.0,1.1/2,5.2,3.0,454,[東] 岩戸孝樹,芝,1200,曇,稍重,2023年05月06日,未勝利,2020105562,01197,2-2,36.4
202304010306,7,2,3,キャルキューレ,牝3,51.0,大久保友,0:1:11.1,1/2,39.5,9.0,406,[東] 鹿戸雄一,芝,1200,曇,稍重,2023年05月06日,未勝利,2020103038,01194,6-8,35.7
202304010306,8,7,14,ショウナンアウリイ,牝3,53.0,角田大和,0:1:11.2,1/2,59.9,10.0,452,[西] 松下武士,芝,1200,曇,稍重,2023年05月06日,未勝利,2020104598,01186,6-6,35.8
202304010306,9,1,1,クツワファミリー,牡3,56.0,菊沢一樹,0:1:11.2,ハナ,36.6,8.0,472,[東] 岩戸孝樹,芝,1200,曇,稍重,2023年05月06日,未勝利,2020104626,01161,13-13,35.1
202304010306,10,3,6,レッツプロミス,牝3,54.0,嶋田純次,0:1:11.3,1/2,275.9,12.0,416,[東] 本間忍,芝,1200,曇,稍重,2023年05月06日,未勝利,2020104377,01134,9-9,35.7
202304010306,11,1,2,ルソレイユ,牡3,56.0,荻野極,0:1:11.3,ハナ,6.1,4.0,508,[西] 北出成人,芝,1200,曇,稍重,2023年05月06日,未勝利,2020100897,01160,11-11,35.5
202304010306,12,8,15,キャロリン,牝3,54.0,小牧太,0:1:11.6,1.1/2,387.2,14.0,410,[西] 笹田和秀,芝,1200,曇,稍重,2023年05月06日,未勝利,2020105932,00894,9-9,35.9
202304010306,13,5,10,カンタベリースワン,牝3,52.0,小林凌大,0:1:11.8,1.1/4,445.6,15.0,446,[東] 萱野浩二,芝,1200,曇,稍重,2023年05月06日,未勝利,2020103761,01177,12-11,35.9
202304010306,14,4,8,センレツ,牡3,55.0,秋山稔樹,0:1:12.5,4,475.4,16.0,432,[東] 勢司和浩,芝,1200,曇,稍重,2023年05月06日,未勝利,2020109083,01181,13-14,36.4
202304010306,15,3,5,ギャロップオー,牡3,53.0,水沼元輝,0:1:12.6,1,315.5,13.0,450,[東] 南田美知,芝,1200,曇,稍重,2023年05月06日,未勝利,2020102402,01201,15-15,36.1
202304010306,16,7,13,アートオブサウンド,牝3,51.0,土田真翔,0:1:15.8,大,125.3,11.0,512,[東] 尾形和幸,芝,1200,曇,稍重,2023年05月06日,未勝利,2020101903,01198,16-16,38.9
