,式別,馬番,配当,人気
0,単勝,4,950,5
1,複勝,4,320,6
2,複勝,6,250,4
3,複勝,9,210,3
4,枠連,2-3,1850,11
5,馬連,4-6,4420,19
6,ワイド,4-6,1610,21
7,ワイド,4-9,1130,11
8,ワイド,6-9,600,4
9,馬単,4→6,9510,44
10,3連複,4-6-9,7160,20
11,3連単,4→6→9,49610,170
