,式別,馬番,配当,人気
0,単勝,7,2350,6
1,複勝,7,310,6
2,複勝,2,220,4
3,複勝,10,110,1
4,枠連,1-4,5570,17
5,馬連,2-7,6540,15
6,ワイド,2-7,1290,13
7,ワイド,7-10,570,5
8,ワイド,2-10,340,3
9,馬単,7→2,15840,38
10,3連複,2-7-10,2500,6
11,3連単,7→2→10,39180,114
