,式別,馬番,配当,人気
0,単勝,1,350,2
1,複勝,1,170,1
2,複勝,2,710,8
3,複勝,5,480,7
4,馬連,1-2,6540,21
5,ワイド,1-2,2130,23
6,ワイド,1-5,810,13
7,ワイド,2-5,3700,28
8,馬単,1→2,10180,36
9,3連複,1-2-5,19690,49
10,3連単,1→2→5,93680,248
