,式別,馬番,配当,人気
0,単勝,14,360,2
1,複勝,14,120,2
2,複勝,5,110,1
3,複勝,10,270,7
4,枠連,4-8,340,1
5,馬連,5-14,430,1
6,ワイド,5-14,200,1
7,ワイド,10-14,660,11
8,ワイド,5-10,570,10
9,馬単,14→5,980,2
10,3連複,5-10-14,1630,5
11,3連単,14→5→10,7510,18
