,式別,馬番,配当,人気
0,単勝,10,480,2
1,複勝,10,160,2
2,複勝,13,130,1
3,複勝,6,220,5
4,枠連,5-7,530,2
5,馬連,10-13,720,1
6,ワイド,10-13,310,1
7,ワイド,6-10,1050,14
8,ワイド,6-13,800,7
9,馬単,10→13,1480,2
10,3連複,6-10-13,3020,5
11,3連単,10→13→6,14380,24
