,式別,馬番,配当,人気
0,単勝,3,160,1
1,複勝,3,110,1
2,複勝,6,160,2
3,複勝,5,330,7
4,枠連,3-5,390,2
5,馬連,3-6,480,1
6,ワイド,3-6,230,1
7,ワイド,3-5,480,6
8,ワイド,5-6,1380,16
9,馬単,3→6,640,1
10,3連複,3-5-6,2420,10
11,3連単,3→6→5,6380,19
