,式別,馬番,配当,人気
0,単勝,5,360,2
1,複勝,5,150,2
2,複勝,10,520,10
3,複勝,6,120,1
4,枠連,3-6,2650,14
5,馬連,5-10,6790,20
6,ワイド,5-10,1910,22
7,ワイド,5-6,240,1
8,ワイド,6-10,1280,15
9,馬単,5→10,8270,26
10,3連複,5-6-10,4090,8
11,3連単,5→10→6,29330,78
