,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,パルデンス,牡8,58.0,江田照,森一,506(-6),美浦,2018104775,689,ディープブリランテ,ヘヴンリークルーズ,ファルブラヴ,-0.728303234677783,10,-0.3786426033590793,15,,14,41.4,43.4,42.5,15
1,1,2,トゥロン,牝4,56.0,戸崎圭,井上,528(+18),栗東,2022105808,5386,ナダル,スパイラルステップ,シンボリクリスエス,-2.7580119676471315,16,-0.8709581139142883,7,,9,50.5,48.4,45.1,8
2,2,3,コーラルクラウン,牡4,58.0,川田,福永,484(0),栗東,2022105094,1088,サートゥルナーリア,モルジアナ,Dubawi,0.3084077450290944,5,-0.1271834225504554,1,,5,79.9,50.1,61.3,2
3,2,4,コブラ,牡7,58.0,横山典,菊沢,488(-2),美浦,2019102654,660,ダノンレジェンド,インマイラヴ,ダンスインザダーク,-0.2705908203420583,8,-0.2676222794619201,11,,6,43.4,49.3,44.8,10
4,3,5,フウセツ,牡4,58.0,大野,鈴木慎,496(0),美浦,2022101626,1096,サンダースノー,アプト,アドマイヤムーン,-2.5391947361324294,15,-0.8178829532759246,8,,7,49.5,49.2,45.0,9
5,3,6,エイブラムス,牡5,58.0,原,鈴木慎,478(0),美浦,2021100260,1184,フリオーソ,エグジビッツ,サウスヴィグラス,-0.6793246796903152,9,-0.3667626218064376,16,,15,40.9,43.2,42.4,16
6,4,7,ジャスリー,牡6,58.0,菅原明,田島,522(+2),美浦,2020102814,1179,ルーラーシップ,オールドパサデナ,エンパイアメーカー,-0.9314958931607228,13,-0.4279279494667217,14,,12,41.8,43.9,43.2,12
7,4,8,ラファル,牡4,58.0,ルメール,田中克,530(+2),栗東,2022103680,5339,ドレフォン,アグネスリース,フレンチデピュティ,-0.9054525514216442,12,-0.42161101301344,4,,2,54.8,58.3,53.7,5
8,5,9,ワークソング,牡5,58.0,ディー,牧浦,482(+6),栗東,2021102462,5674,モーニン,ハッピーラン,フレンチデピュティ,-0.7893064101072075,11,-0.3934392138131762,13,,13,41.8,43.9,42.6,14
9,5,10,アスクアイルビゼア,牡5,58.0,坂井,矢作,458(-4),栗東,2021102154,1163,キズナ,キョウエイカルラ,アフリート,0.3511395810189581,4,-0.1168186124126311,2,,3,58.6,57.4,54.6,4
10,6,11,サトノガレオン,セ6,58.0,レーン,堀,518(+2),美浦,2020101567,5585,ロードカナロア,スウィーティーガール,Star Dabbler,0.5135954044376375,2,-0.0774141794760745,9,,8,49.2,48.5,48.6,7
11,6,12,スニーカースキル,牝4,56.0,松山,杉山晴,502(+4),栗東,2022105964,1126,キズナ,ストリートバンド,Istan,1.5249253374496794,1,0.1678887076934549,5,,1,52.6,82.9,80.2,1
12,7,13,メイケイレイン,牡4,58.0,池添,中竹,452(0),栗東,2022101043,1032,レイデオロ,ベルライン,ダイワメジャー,0.2959886731299222,6,-0.1301957275296621,3,,4,58.5,50.8,55.7,3
13,7,14,ポッドソル,牡4,58.0,丹内,手塚徳,438(-4),美浦,2022105537,1091,オルフェーヴル,モルトアレグロ,Speightstown,-2.20345550083515,14,-0.7364478043040886,10,,16,43.5,42.2,44.0,11
14,8,15,アジアミッション,牡5,58.0,横山和,緒方,504(-16),栗東,2021100316,1140,アジアエクスプレス,アムールプロフォン,サウスヴィグラス,0.4276541752944151,3,-0.0982596335139503,12,,11,42.9,44.0,42.7,13
15,8,16,テリフィックプラン,セ5,58.0,岩田望,萩原,494(+2),美浦,2021110127,1174,マスタリー,Changing Plans,Perfect Soul,-0.0285192520297392,7,-0.2089066687889383,6,,10,50.6,44.6,53.6,6
