,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ラブカムーン,牝5,56.0,舟山,千田,476(0),栗東,2021106586,1221,アドマイヤムーン,ラブカーナ,オース,-8.184540828974583,15,-0.2370507593548356,10,,15,44.8,45.2,45.3,11
1,1,2,パレスドフィーヌ,牝5,56.0,丸山,鈴木慎,504(+4),美浦,2021105373,1127,サトノアラジン,アナスタシアブルー,ファルブラヴ,-0.852739627829412,12,-0.0215066956876283,14,,16,44.0,45.1,45.2,16
2,2,3,バーニングフレーム,牝4,56.0,遠藤,伊藤伸,468(+2),美浦,2022106409,1218,スワーヴリチャード,チューリップスガロア,Giant's Causeway,-0.6000596332356575,4,-0.0140782792115189,12,,14,44.1,45.3,45.5,10
3,2,4,ベルタソ,牝6,56.0,富田,小崎,460(+10),栗東,2020100795,1168,ミッキーアイル,マルハチメイフェア,ホワイトマズル,-0.852739627829412,12,-0.0215066956876283,6,,5,48.4,49.2,46.1,7
4,3,5,オオゾラヒバリ,牝5,56.0,野中,秋本,474(-2),美浦,2021101793,1158,トーセンラー,ゴールドリボン,スターキングマン,-0.8250572549875275,9,-0.0206928750492075,9,,9,45.5,46.5,46.1,6
5,3,6,フェリーニ,セ5,58.0,小沢,橋口,502(-2),栗東,2021105862,1185,ドレフォン,リミニ,ディープインパクト,-0.6000596332356575,4,-0.0140782792115189,13,,11,44.0,45.5,45.3,12
6,4,7,ラヴェンデル,牝4,56.0,斎藤,吉村,426(+8),栗東,2022106637,1178,キンシャサノキセキ,ザナ,Galileo,-0.6000596332356575,4,-0.0140782792115189,16,,13,43.8,45.4,45.2,15
7,4,8,ブラックティンカー,牝4,56.0,長浜,粕谷,462(+4),美浦,2022100075,1214,シルバーステート,パシュート,キングヘイロー,-0.6000596332356575,4,-0.0140782792115189,8,,7,46.8,48.3,46.1,8
8,5,9,グッバイウェーブ,牝4,56.0,横山琉,中川,464(+4),美浦,2022102492,1192,ミスターメロディ,トーワクリステル,ディープインパクト,-0.6000596332356575,4,-0.0140782792115189,7,,8,47.8,47.3,45.7,9
9,5,10,マグネシアブリック,セ4,58.0,荻野極,中舘,462(-18),美浦,2022101920,1160,ブリックスアンドモルタル,テンダリーヴォイス,ディープインパクト,-0.6000596332356575,4,-0.0140782792115189,3,,1,57.1,86.1,82.8,1
10,6,11,プロクレイア,牝4,56.0,亀田,小林,484(+12),栗東,2022105027,1176,エピファネイア,プロクリス,キングカメハメハ,-5.451552478789667,14,-0.156704961808936,11,,12,44.3,45.5,45.2,13
11,6,12,ウインマスカレード,牡4,58.0,加藤,宮本,466(+4),栗東,2022106217,1156,ウインブライト,ウインソワレ,ロージズインメイ,-0.6000596332356575,4,-0.0140782792115189,4,,2,54.5,54.5,51.6,4
12,7,13,グランプレジール,セ7,58.0,小崎,堀,526(+10),美浦,2019105338,1152,モーリス,バウンスシャッセ,ゼンノロブロイ,-0.6000596332356575,4,-0.0140782792115189,5,,6,48.7,49.1,48.4,5
13,7,14,ビスケット,牝6,56.0,上里,和田雄,476(-4),美浦,2020101171,1217,ミッキーアイル,ラガマフィン,ゼンノロブロイ,-0.852739627829412,12,-0.0215066956876283,15,,10,43.9,45.8,45.2,14
14,8,15,ダノンゴーイチ,牡6,58.0,菊沢,菊沢,508(+2),美浦,2020103121,1161,イスラボニータ,レニーズゴットジップ,City Zip,-8.184540828974583,15,-0.2370507593548356,1,,4,82.3,49.2,64.0,2
15,8,16,ミエノブラボー,牝5,56.0,石田,田中勝,466(0),美浦,2021104137,1203,リオンディーズ,バンドゥッチ,Rossini,-0.8250572549875275,9,-0.0206928750492075,2,,3,60.1,51.9,52.2,3
