,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,オリバナム,牝4,56.0,菅原明,斉藤崇,486(+8),栗東,2022100381,1179,ロジャーバローズ,ハマオリ,タートルボウル,1.6589183432114796,2,0.0811792628295078,3,,2,53.7,55.7,52.2,2
1,2,2,ケイケイ,セ5,58.0,木幡巧,杉浦,482(+2),美浦,2021103799,1162,イスラボニータ,スウィートハース,Touch Gold,-0.3745285949965685,9,-0.0897586354013236,5,,8,51.9,46.1,48.1,6
2,3,3,シルバーレイン,牡4,58.0,戸崎圭,萩原,472(-2),美浦,2022104942,5386,エピファネイア,ノームコア,ハービンジャー,0.308326142375618,7,-0.0323557342436316,7,,9,51.7,45.1,48.7,5
3,4,4,ジーティーマン,牡4,58.0,北村友,小栗,504(-2),栗東,2022104715,1102,モーリス,オーロラエンブレム,ディープインパクト,-1.644792236349479,11,-0.1965409629713058,2,,3,54.3,51.4,51.1,3
4,5,5,マンウォル,牝5,56.0,原,菊沢,440(-8),美浦,2021103744,1184,ブリックスアンドモルタル,パワースポット,スズカマンボ,0.1886221479836182,8,-0.0424184257389088,11,,12,42.1,44.2,45.0,11
5,5,6,リュウノタブーク,牝5,56.0,原田和,伊坂,448(-2),美浦,2021104365,1143,オルフェーヴル,フレンズ,クロフネ,0.6526015772549597,6,-0.0034148663286612,10,,11,43.0,44.3,46.4,9
6,6,7,ミッキースターダム,セ5,58.0,丹内,前川,474(0),栗東,2021105765,1091,エピファネイア,ベルダム,ディープインパクト,-1.7610371646702128,12,-0.2063128745731156,6,,4,51.8,48.9,48.8,4
7,6,8,マイネルフォルツァ,牡6,58.0,ディー,金成,524(+4),美浦,2020105809,5674,ゴールドシップ,ラッフォルツァート,グラスワンダー,0.7374312308468695,5,0.0037161791981175,4,,7,52.0,46.1,46.7,8
8,7,9,デファイ,牝5,56.0,岩田望,斎藤誠,472(+4),美浦,2021104421,1174,ヴィクトワールピサ,ピサノベッテル,クロフネ,1.9125993179263363,1,0.1025044775789618,8,,10,44.5,44.5,45.4,10
9,7,10,ヒロノゴウカイ,牡7,58.0,菅原隆,蛯名利,504(+2),美浦,2019106700,1129,ダノンレジェンド,ハルダル,ゴールドアリュール,0.8089379846736429,4,0.0097272601753422,12,,6,35.0,46.9,40.3,12
10,8,11,クールベイビー,牝5,56.0,江田照,矢野,478(+8),美浦,2021100356,689,アルアイン,クールユリア,ケイムホーム,1.5351194708204656,3,0.0707723431050543,9,,5,44.3,47.0,47.1,7
11,8,12,エルマーゴ,牡4,58.0,ゴンサルベ,加藤征,480(-2),美浦,2022105601,5675,サートゥルナーリア,ホーリーウーマン,Tawqeet,-1.179234106070574,10,-0.1574046930255151,1,,1,75.6,79.9,80.2,1
