,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,エレクトリックブギ,牡5,58.0,丸山,鹿戸,448(0),美浦,2021104995,1127,ブリックスアンドモルタル,カイザーバル,エンパイアメーカー,-0.182091195263688,12,-0.0197089457420511,14,,16,39.6,42.4,38.0,14
1,1,2,キントリヒ,牡7,58.0,菊沢,矢野,482(+4),美浦,2019103885,1161,ゴールドシップ,デヴェロッペ,ボストンハーバー,0.529245456822074,5,-0.0030696833818681,16,,12,38.5,44.6,37.0,16
2,2,3,ミナデオロ,牡5,58.0,西塚,藤原,512(-8),栗東,2021104854,1200,レイデオロ,ゴールデンドックエー,Unusual Heat,0.1964187404389047,8,-0.0108550140521483,3,,1,56.0,80.9,78.8,1
3,2,4,ピックアチェリー,牝5,56.0,吉田隼,和田郎,440(0),美浦,2021105121,1095,モーリス,チェリーヒロイン,キングカメハメハ,0.4215851231169632,6,-0.0055880247790835,11,,5,46.1,49.5,48.0,10
4,3,5,ルクスビッグスター,牡6,58.0,小崎,清水久,488(+6),栗東,2020104297,1152,キタサンブラック,オメガリトルスター,ジャングルポケット,1.931274327506828,1,0.0297259361710832,15,,14,38.5,43.0,37.0,15
5,3,6,エストゥペンダ,牝4,56.0,荻野極,高柳瑞,448(0),美浦,2022101192,1160,サートゥルナーリア,エストレチャダ,Offlee Wild,-0.0775278629411548,10,-0.0172630479879173,4,,6,54.6,47.8,53.3,5
6,4,7,マイエレメント,牝4,56.0,斎藤,福永,486(-4),栗東,2022101197,1178,エピファネイア,ソートアフター,ディープインパクト,-0.8360569115525351,13,-0.0350062133522448,10,,2,46.5,59.8,46.1,12
7,4,8,バッデレイト,牡5,58.0,富田,上村,470(-2),栗東,2021102728,1168,サトノダイヤモンド,ビーウインド,スピニングワールド,-0.9994302399594523,14,-0.0388277676979237,1,,4,79.6,57.4,55.5,3
8,5,9,ワイドアラジン,牡6,58.0,泉谷,奥村豊,494(+2),栗東,2020104550,1182,ダイワメジャー,トクラットリバー,ウォーエンブレム,0.5647470803051301,4,-0.0022392456058658,9,,3,47.9,58.7,51.2,7
9,5,10,ドラゴンヘッド,牡6,58.0,石田,武藤,454(-4),美浦,2020100495,1203,ラブリーデイ,フリティラリア,アドマイヤムーン,0.1305804672931471,9,-0.012395072893488,13,,15,44.2,42.9,47.5,11
10,6,11,モズロックンロール,牡6,58.0,長浜,藤岡健,518(-6),栗東,2020106535,1214,ビーチパトロール,モズソフィ,マンハッタンカフェ,1.0965858925421972,2,0.0102012851951166,7,,7,51.2,47.8,53.6,4
11,6,12,ピンキープロミス,牡6,58.0,武藤,畠山,484(0),美浦,2020106475,1169,ゴールドシップ,マイネランデブー,アグネスデジタル,0.8066274731814326,3,0.003418710166625,8,,10,48.8,44.7,49.1,9
12,7,13,タイキラフター,牡6,58.0,杉原,大竹,532(-4),美浦,2020106811,1135,ハーツクライ,アッシュベリー,Any Given Saturday,0.2222179506854802,7,-0.0102515306990559,6,,11,52.1,44.6,52.2,6
13,7,14,ミエスペランサ,牝5,56.0,亀田,池江,454(+4),栗東,2021105800,1176,リアルスティール,ミスエルテ,Frankel,-2.103131832181557,16,-0.0646450516892472,2,,9,59.0,44.8,57.9,2
14,8,15,ガジュノリ,牝5,56.0,横山琉,尾形,490(+2),美浦,2021101724,1192,サトノダイヤモンド,ガジュマル,ヴィクトワールピサ,-0.1692421329329681,11,-0.0194083863394443,5,,13,53.0,44.2,50.9,8
15,8,16,ミラビリスマジック,牝5,56.0,小沢,千葉,460(+2),美浦,2021105105,1185,キズナ,ソーマジック,シンボリクリスエス,-1.531802337060802,15,-0.0512807728550968,12,,8,44.4,46.8,43.9,13
