,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,レイデラティエラ,牡4,58.0,佐々木,小崎,470(-4),栗東,2022103070,1197,スワーヴリチャード,シウダニーニャ,Leroidesanimaux,0.198531516180948,3,-0.0940107583786058,7,,11,46.6,42.7,50.8,5
1,2,2,ヴォラヴィア,牡4,58.0,秋山稔,杉山佳,462(0),栗東,2022107149,1181,エイシンフラッシュ,パリュール,リンカーン,-0.0008092100532676,6,-0.1540673538331356,11,,12,41.9,42.6,41.9,10
2,3,3,ラブカ,牡5,56.0,△田山,今野,456(-4),栗東,2021101003,1220,リアルスティール,ミヤジマミー,ヴィクトワールピサ,-2.026364944054807,12,-0.7643188743608731,5,,5,48.5,51.6,49.9,6
3,4,4,デリュージョン,牡4,58.0,浜中,奥村豊,466(+2),栗東,2022107106,1115,レッドベルジュール,パンツァネッラ,ルーラーシップ,-0.1079929449091925,7,-0.1863592508536401,2,,1,56.4,78.7,76.0,1
4,5,5,ボナペティアスク,牝4,56.0,荻野琢,梅田,456(-4),栗東,2022102294,1112,サートゥルナーリア,ジャジャウマガール,ハーツクライ,0.0161930518397753,5,-0.1489449787740485,10,,7,42.9,45.4,41.6,11
5,5,6,メイショウアゴナス,牡4,55.0,▲森田,本田,474(0),栗東,2022103263,1222,スワーヴリチャード,メイショウブーケ,フレンチデピュティ,-1.5405717020499616,11,-0.6179609837241642,4,,6,52.2,46.2,52.2,4
6,6,7,メイショウヒュウガ,牡6,58.0,吉村,安達,486(0),栗東,2020106843,1216,ダンカーク,カネトシガーネット,キングカメハメハ,1.135040654140464,1,0.1881370570749288,9,,2,43.8,55.2,41.9,9
7,6,8,ヴェストラン,牡5,58.0,太宰,本田,446(-2),栗東,2021100695,1037,レインボーライン,アテナブルー,ジャングルポケット,-0.3967070781971821,10,-0.2733419173284741,12,,9,41.8,44.6,40.6,12
8,7,9,オーシンエス,牡4,58.0,高杉,宮,486(+6),栗東,2022101608,1213,デクラレーションオブウォー,アナザーワールド,ディープインパクト,0.3338122571835167,2,-0.0532539050819323,6,,8,46.7,45.0,48.1,7
9,7,10,ビヨンドザドリーム,牡6,58.0,国分優,小椋,444(-6),栗東,2020102736,1125,ドリームジャーニー,ワーキングプライド,ハービンジャー,-0.2244251180381537,8,-0.2214374812363363,8,,4,45.7,51.8,44.2,8
10,8,11,ゴッドヴァレー,牡4,58.0,鮫島駿,渡辺,486(-6),栗東,2022104555,1157,アルアイン,サラシー,Teofilo,0.1091975130399768,4,-0.1209249579419568,3,,10,56.0,43.6,54.4,3
11,8,12,サミダレナイツ,牡4,58.0,酒井学,谷,492(-2),栗東,2022101605,1034,トーホウジャッカル,トーホウビスカヤ,ストリートセンス,-0.249116161075452,9,-0.2288763022492543,1,,3,77.5,52.6,58.3,2
