,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,マイネルアウルム,牡4,55.0,▲石神道,伊藤伸,448(+10),美浦,2022106811,1209,ゴールドシップ,マイネチャーム,アグネスタキオン,0.9948301234223378,6,0.0012788254079476,3,,2,54.2,58.5,53.4,4
1,2,2,アンドローゼス,牝5,56.0,丸山,加藤士,466(+2),美浦,2021105911,1127,スワーヴリチャード,ローズウィスパー,ワークフォース,-0.6919233003724856,11,-0.0350760257077296,6,,8,51.9,45.3,51.2,7
2,3,3,ロジウムエポック,牡6,54.0,★河原田,村田,488(-8),美浦,2020104986,1204,サトノクラウン,レイナカスターニャ,キングカメハメハ,1.376173225345425,3,0.0094979708377605,13,,7,35.2,45.4,35.5,12
3,4,4,コスモアチーブ,牡4,58.0,石川,相沢,472(-4),美浦,2022106792,1150,ゴールドシップ,パフォーム,マツリダゴッホ,1.4278395326946152,2,0.0106115425577756,2,,3,54.7,55.6,54.6,3
4,4,5,コンサートマスター,牡4,57.0,☆長浜,黒岩,484(-2),美浦,2022104595,1214,サトノダイヤモンド,アスコルティ,Danehill Dancer,1.070090114849642,5,0.0029009153617663,10,,10,46.5,42.9,47.0,9
5,5,6,コーラスライン,牝7,53.0,▲上里,本間,450(+14),美浦,2019104843,1217,ハービンジャー,ハロックライン,キングカメハメハ,-0.7597331831843839,12,-0.0365375423461556,12,,9,36.1,43.6,35.1,13
6,5,7,デビューフライト,牝4,53.0,▲遠藤,小島,440(-4),美浦,2022105123,1218,フィエールマン,ランウェイデビュー,ストロングリターン,-1.0948832380402385,13,-0.0437610820608601,11,,13,40.8,41.5,42.7,11
7,6,8,ベネスピラ,牡4,58.0,荻野極,鹿戸,452(+4),美浦,2022102745,1160,レイデオロ,ペイフォワード,ディープインパクト,1.1732526759452038,4,0.0051243936108297,5,,1,52.2,77.3,74.9,1
8,6,9,トラストモアリズム,牝4,54.0,◇今村,高橋文,418(+6),美浦,2022101620,1193,サンダースノー,アイスコールド,タニノギムレット,-0.4835327792711751,10,-0.0305845533551719,8,,11,49.2,42.9,50.7,8
9,7,10,ディーンズリスター,セ7,58.0,亀田,斉藤崇,502(0),栗東,2019105490,1176,ディープインパクト,ラヴズオンリーミー,Storm Cat,-0.3103705347867481,9,-0.0268523613653522,4,,6,53.6,48.6,52.9,5
10,7,11,ウインボレロ,牡5,58.0,武藤,水野,448(+4),美浦,2021106203,1169,モーリス,ウインプリメーラ,ステイゴールド,0.0901692388977719,8,-0.0182194671718148,7,,5,51.6,51.7,51.2,6
11,8,12,ダノンアトラス,牡5,56.0,△舟山,橋口,410(+8),栗東,2021105113,1221,ミッキーロケット,ダノンジャンヌ,ディープインパクト,0.4754266875147567,7,-0.009915955236937,1,,4,75.0,54.9,55.0,2
12,8,13,ソリッドベーシス,セ4,58.0,菊沢,大和田,486(+6),美浦,2022105697,1161,ブリックスアンドモルタル,サイモンミラベル,ダイワメジャー,2.623719491210782,1,0.0363865237914085,9,,12,48.9,41.9,45.7,10
