,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ブレゲアン,牡4,57.0,三浦,田村,474(0),美浦,2022106951,1122,シルバーステート,アンシャンテルール,キングヘイロー,-0.2532811008959787,9,-0.4548228483045579,6,,8,53.1,46.9,50.6,7
1,2,2,サカイシューター,牡4,57.0,木幡育,松永康,510(-4),美浦,2022110018,1167,Vino Rosso,Philadelphia Gold,Touch Gold,-1.6587638130621456,15,-1.2136283736180016,13,,13,39.5,44.8,41.0,14
2,2,3,パルヴェニュー,牡4,54.0,▲佐藤,和田雄,448(-1),美浦,2022101909,1207,ディープブリランテ,プレイリースター,マヤノトップガン,0.3779494046372077,4,-0.1140280514715454,14,,4,39.3,49.7,41.1,13
3,3,4,コスモフレディ,牡5,58.0,柴田大,水野,482(+2),美浦,2021100730,1009,シニスターミニスター,ナンヨークイーン,トワイニング,-1.3892942214506194,13,-1.0681445385990411,12,,12,41.1,44.8,41.9,12
4,3,5,ドゥマーヴェリック,牡4,57.0,ルメール,萩原,468(-2),美浦,2022103232,5339,ドゥラメンテ,バスラットアマル,New Approach,1.008976935242836,2,0.2266571613052578,1,,5,76.6,49.4,56.0,3
5,4,6,リーゼントジェイド,セ5,58.0,松岡,矢嶋,478(-14),美浦,2021104285,1085,シャンハイボビー,アルコセニョーラ,ステイゴールド,-1.5217563861894687,14,-1.1396594861887597,10,,11,43.4,45.1,44.1,10
6,4,7,カガバベル,牡4,57.0,江田照,萱野,526(-6),美浦,2022106677,689,タワーオブロンドン,アスタラビクトリア,ネオユニヴァース,-0.9708653680833782,12,-0.8422391445751743,15,,15,38.8,43.9,40.8,15
7,5,8,ティアップドライブ,牡4,54.0,▲遠藤,奥平,500(-2),美浦,2022100182,1218,リオンディーズ,ティアップブロンド,ゴールドアリュール,-0.6171124007597089,11,-0.6512515899950717,9,,9,48.9,46.4,46.3,9
8,5,9,コーリンカルベラ,牡5,58.0,吉田豊,小野,496(0),美浦,2021101195,733,サトノアラジン,コーリンブリリアン,キングカメハメハ,-0.3886033638552508,10,-0.5278819332314413,4,,10,55.2,45.6,54.2,4
9,6,10,マリンバンカー,牡5,55.0,▲上里,南田,510(0),美浦,2021103129,1217,エスケンデレヤ,ゲッカビジン,ヨハネスブルグ,0.3020328393833675,5,-0.1550146169260921,7,,3,52.4,50.1,52.0,6
10,6,11,ジャクソン,牡6,58.0,丸田,武市,540(+6),美浦,2020104354,1117,サトノアラジン,プードルデコール,New Approach,-0.0202741710036435,8,-0.3290248258115407,11,,14,42.4,44.0,42.8,11
11,7,12,ブレードサクセス,牡5,58.0,横山武,岩戸,500(+4),美浦,2021103376,1170,タリスマニック,ポーズ,ゼンノロブロイ,0.8394376303768634,3,0.1351246506763466,2,,2,57.7,59.2,59.7,2
12,7,13,ファルコンミノル,牡6,58.0,木幡巧,中舘,450(-2),美浦,2020104748,1162,ゴールドシップ,ストライクルート,Smart Strike,1.7837304960449485,1,0.6449385656968072,3,,1,56.2,83.4,78.6,1
13,8,14,プルメリアクヒオ,牡5,56.0,△長浜,深山,474(+18),美浦,2021103208,1214,ホッコータルマエ,プルメリアミコ,ケイムホーム,0.0345925730569281,7,-0.2994028402910257,5,,7,54.3,47.9,47.4,8
14,8,15,メトロポリターナ,牝5,56.0,原,粕谷,496(+8),美浦,2021110040,1184,Masar,ゴールデングローブ,Shamardal,0.1796202946646088,6,-0.2211038789968527,8,,6,51.2,48.9,53.6,5
