,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,マカニ,牝4,53.0,▲石田,尾形,470(+6),美浦,2022104370,1203,ルヴァンスレーヴ,デヒアバーズ,デヒア,1.0581153305530024,4,-0.0038423250530619565,4,,
1,2,2,アイファーモービル,牡4,58.0,丸山,宮本,476(-6),栗東,2022101117,1127,アポロケンタッキー,レディワシントン,Vindication,1.8625532716117081,2,0.11717160166668075,2,,
2,3,3,ララアヴリル,セ4,55.0,▲森田,斉藤崇,474(-8),栗東,2022110087,1222,Collected,She Is Bedazzling,Medaglia d'Oro,1.0285002168664668,5,-0.008297412281720831,5,,
3,3,4,スパークルジョイ,牝5,56.0,斎藤,前川,454(0),栗東,2021101891,1178,レッドファルクス,シングルカスク,タニノギムレット,0.42144250185274157,6,-0.09961886057472757,6,,
4,4,5,ヨドノゴールド,牡8,55.0,▲和田陽,西園正,478(+8),栗東,2018103293,1223,サウスヴィグラス,クイーンマルサ,ステイゴールド,1.8939124485303227,1,0.12188905337293206,1,,
5,4,6,アームズクイーン,牝4,56.0,武藤,武藤,470(+10),美浦,2022100961,1169,エスケンデレヤ,アームズトウショウ,コロナドズクエスト,0.3376911472652665,7,-0.11221781913875217,7,,
6,5,7,カップッチョ,牡9,58.0,黛,南田,508(+4),美浦,2017104266,1109,ジョーカプチーノ,ベルグチケット,ウイニングチケット,-0.24414059456222229,9,-0.19974445130638346,9,,
7,5,8,ハッピービバーク,牝4,53.0,▲小林美,嘉藤,462(-2),美浦,2022100618,1206,ルヴァンスレーヴ,エイスノート,ロードカナロア,-0.24472961508495134,10,-0.19983305936765933,10,,
8,6,9,オコジュ,牝6,56.0,嶋田,矢嶋,474(+4),美浦,2020101265,1134,ロゴタイプ,マロンコート,ハービンジャー,-0.5268949167012095,12,-0.24228000199657754,12,,
9,6,10,シュシュトディエス,牝5,56.0,小林凌,石栗,466(+8),美浦,2021106178,1177,シルバーステート,マイファーストラヴ,スエヒロコマンダー,-0.7029690898865081,13,-0.2687673492530268,13,,
10,7,11,ヒラボクカレラ,牡4,55.0,▲田山,奥村豊,470(-8),栗東,2022102993,1220,モーリス,ヒラボクロマンス,アグネスデジタル,-0.04350605012146073,8,-0.16956241634859742,8,,
11,7,12,ラインパシオン,牝4,53.0,▲舟山,水野,396(-2),美浦,2022106190,1221,シルバーステート,イナズマアマリリス,スエヒロコマンダー,-0.4265283274158724,11,-0.2271815656089284,11,,
12,8,13,セイルロケット,牡4,54.0,★河原田,橋口,464(+2),栗東,2022104858,1204,スワーヴリチャード,スプリングゲイル,キンシャサノキセキ,1.2295955675834997,3,0.021953943097321474,3,,
13,8,14,ジェイエルバース,牡4,58.0,菊沢,小西,502(0),美浦,2022100604,1161,マジェスティックウォリアー,ホウライマリーン,サウスヴィグラス,-1.407144748745794,14,-0.3746985308018163,14,,
