,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,キタサンハナビラ,牝4,55.0,高杉,斉藤崇,458(-6),栗東,2022104914,1213,キタサンブラック,ディステイン,Champs Elysees,1.549064398288914,2,0.3128725137004766,3,,2,53.0,55.7,53.1,4
1,2,2,ウィルサヴァイブ,牝4,55.0,団野,須貝,444(-2),栗東,2022104748,1180,アルアイン,クラシックリディア,ハービンジャー,-1.3453203790875208,9,-0.5591364277157778,2,,7,55.1,45.7,53.8,3
2,3,3,モモンウールー,牝5,56.0,ハマーハン,池添,474(+4),栗東,2021105984,5676,ドレフォン,ユアスイスイ,ダイワメジャー,1.813701698150892,1,0.3926014058352234,7,,3,45.5,52.3,45.8,6
3,4,4,スターリングアップ,牝5,56.0,池添,松永幹,456(+22),栗東,2021105102,1032,ブリックスアンドモルタル,ソウルスターリング,Frankel,-0.5369714907698065,8,-0.315600231731542,10,,8,40.8,43.5,39.5,10
4,5,5,タガノアビー,牝4,55.0,藤岡佑,千田,508(+10),栗東,2022106562,1093,アニマルキングダム,タガノタイリン,アイルハヴアナザー,-0.5227720516578779,7,-0.3113222801732419,1,,10,75.0,41.4,56.2,2
5,6,6,オデット,牝4,55.0,吉村,緒方,458(+12),栗東,2022101925,1216,ラブリーデイ,ヤサカオディール,メイショウボーラー,-1.665074661917871,10,-0.6554707492142988,6,,1,45.9,75.5,73.0,1
6,7,7,ジェモロジー,牝6,56.0,北村友,橋口,514(+4),栗東,2020103560,1102,ハービンジャー,ファシネートダイア,アグネスタキオン,1.0665713555721117,3,0.1675088942160079,8,,4,43.9,50.1,43.4,7
7,7,8,テリオスサラ,牝5,56.0,西村淳,高柳瑞,484(-2),美浦,2021104189,1171,ロジャーバローズ,アルジェント,Shamardal,-0.411907856209227,6,-0.2779215483597711,4,,9,51.6,43.1,51.2,5
8,8,9,レイピカケ,牝5,56.0,小崎,野中,466(+4),栗東,2021106904,1152,ハービンジャー,シンデレラ,ハーツクライ,-0.0354494445158336,5,-0.1645036283810875,9,,5,41.2,46.7,40.5,9
9,8,10,ヨヒーン,牝4,55.0,鮫島駿,杉山晴,470(+12),栗東,2022105166,1157,キズナ,レディイヴァンカ,Tiz Wonderful,0.5598042682937198,4,0.0148320853907533,5,,6,48.1,46.1,43.4,8
