,式別,馬番,配当,人気
0,単勝,15,520,2
1,複勝,15,220,2
2,複勝,4,530,9
3,複勝,2,1040,13
4,枠連,2-8,1420,3
5,馬連,4-15,6510,28
6,ワイド,4-15,2380,33
7,ワイド,2-15,4030,54
8,ワイド,2-4,6470,69
9,馬単,15→4,10090,43
10,3連複,2-4-15,75570,230
11,3連単,15→4→2,274320,957
