,式別,馬番,配当,人気
0,単勝,10,2540,7
1,複勝,10,520,7
2,複勝,11,450,6
3,複勝,7,170,2
4,枠連,6-6,9350,18
5,馬連,10-11,11470,26
6,ワイド,10-11,2330,25
7,ワイド,7-10,1240,15
8,ワイド,7-11,790,9
9,馬単,10→11,24930,54
10,3連複,7-10-11,13560,37
11,3連単,10→11→7,122450,283
