,式別,馬番,配当,人気
0,単勝,9,4750,11
1,複勝,9,930,9
2,複勝,13,400,8
3,複勝,10,360,7
4,枠連,6-8,1660,8
5,馬連,9-13,21850,52
6,ワイド,9-13,4240,43
7,ワイド,9-10,3980,40
8,ワイド,10-13,1100,16
9,馬単,9→13,50870,113
10,3連複,9-10-13,38960,113
11,3連単,9→13→10,366380,880
