,式別,馬番,配当,人気
0,単勝,4,610,3
1,複勝,4,150,3
2,複勝,7,140,2
3,複勝,11,120,1
4,枠連,2-4,730,3
5,馬連,4-7,1120,3
6,ワイド,4-7,370,3
7,ワイド,4-11,290,2
8,ワイド,7-11,220,1
9,馬単,4→7,2610,8
10,3連複,4-7-11,830,1
11,3連単,4→7→11,6130,9
