,式別,馬番,配当,人気
0,単勝,2,740,3
1,複勝,2,330,4
2,複勝,7,1760,10
3,複勝,3,640,7
4,枠連,1-4,4370,13
5,馬連,2-7,30290,39
6,ワイド,2-7,7020,39
7,ワイド,2-3,2430,21
8,ワイド,3-7,15450,63
9,馬単,2→7,40050,68
10,3連複,2-3-7,167540,172
11,3連単,2→7→3,826010,801
