,式別,馬番,配当,人気
0,単勝,10,240,1
1,複勝,10,130,1
2,複勝,7,350,5
3,複勝,13,190,3
4,枠連,5-6,2380,8
5,馬連,7-10,3050,10
6,ワイド,7-10,950,10
7,ワイド,10-13,320,2
8,ワイド,7-13,2320,25
9,馬単,10→7,4360,15
10,3連複,7-10-13,7480,22
11,3連単,10→7→13,37900,106
