,式別,馬番,配当,人気
0,単勝,8,700,4
1,複勝,8,210,4
2,複勝,7,150,1
3,複勝,13,160,2
4,枠連,4-5,1290,5
5,馬連,7-8,1340,3
6,ワイド,7-8,530,3
7,ワイド,8-13,600,4
8,ワイド,7-13,400,1
9,馬単,8→7,3030,9
10,3連複,7-8-13,1940,1
11,3連単,8→7→13,15700,21
