,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ノイヤー,牝4,53.0,▲田山,高橋亮,466(0),栗東,2021101064,01220,ニューイヤーズデイ  ,メモリーレーン  ,ダイワメジャー  ,-1.2379016553033226,9
1,2,2,ヴァージル,牡3,56.0,高倉,杉山晴,456(+2),栗東,2022106912,01130,ビッグアーサー  ,ストームイメージ  ,ダンスインザダーク  ,1.2306018853658873,3
2,2,3,アルバニー,牝4,56.0,岩田望,千田,480(+28),栗東,2021105715,01174,ロードカナロア  ,ピースアンドウォー  Peace and War(米)  ,War Front  ,0.1273266852355644,6
3,3,4,タンテドヴィーヴル,牡3,56.0,和田竜,斉藤崇,496(+2),栗東,2022105171,01018,ルヴァンスレーヴ  ,レネットグルーヴ  ,キングカメハメハ  ,2.3237959831617987,1
4,3,5,グランルーチェ,セ4,58.0,藤懸,庄野,488(-2),栗東,2021102641,01138,ダンカーク  Dunkirk(米)  ,グランシェリー  ,アルデバランII  Aldebaran(米)  ,-5.1283323672030825,15
5,4,6,リアライズ,牡5,58.0,角田和,石橋,506(+6),栗東,2020105299,01186,シルバーステート  ,ネーラペルレ  ,キングカメハメハ  ,0.8612583815208702,4
6,4,7,アーデルリーベ,牝3,54.0,古川吉,斉藤崇,458(-2),栗東,2022104633,01015,ヘニーヒューズ  Henny Hughes(米)  ,アーデルハイト  ,アグネスタキオン  ,0.33185106560069044,5
7,5,8,インペリアルコート,牝5,53.0,▲森田,畑端,446(+4),栗東,2020102561,01222,ダイワメジャー  ,シーリーコート  ,Distorted Humor  (米)  ,-4.136904829984741,14
8,5,9,セクシーマージュ,牝3,53.0,☆吉村,小椋,424(+4),栗東,2022103729,01216,タワーオブロンドン  ,アリュマージュ  ,ハーツクライ  ,-2.72170364715487,13
9,6,10,ショウナンラウール,牝4,56.0,岩田康,高橋忠,418(-8),栗東,2021104242,05203,ショウナンバッハ  ,ショウナンマライア  ,クロフネ  ,-0.4504366536698159,7
10,6,11,サーナーティオン,牡4,58.0,高杉,藤岡,488(-6),栗東,2021106237,01213,サンダースノー  Thunder Snow(愛)  ,ピーチドラフト  ,サクラバクシンオー  ,2.2034895758348734,2
11,7,12,ビーグラッド,牝4,56.0,菱田,岡田,440(+2),栗東,2021100683,01144,エピファネイア  ,シャブリ  ,ディープインパクト  ,-0.587714739046509,8
12,7,13,バニーラビット,牡3,56.0,鮫島駿,武幸,496(+6),栗東,2022104929,01157,アドマイヤマーズ  ,トレジャリング  Treasuring(英)  ,Havana Gold  ,-2.1986625632601142,12
13,8,14,ウォーターエルピス,牝3,54.0,松若,藤野,510(0),栗東,2022102796,01154,シャンハイボビー  Shanghai Bobby(米)  ,ダブルアクセル  ,アグネスタキオン  ,-2.06099805133686,11
14,8,15,ダノンクロム,牡5,58.0,西村淳,東田,534(0),栗東,2020102675,01171,ハーツクライ  ,セデュイールII  Seduire(加)  ,Elusive Quality  ,-1.4806672138469197,10
