,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ブリスフル,牡4,58.0,丸田,武市,494(-2),美浦,2021106070,01117,エスポワールシチー  ,ポルボローネ  ,フレンチデピュティ  French Deputy(米)  ,-2.8102626222035973,13
1,2,2,トクシージェネラル,牡4,54.0,★谷原,辻,520(-8),美浦,2021107279,01219,Omaha Beach  (米)  ,ラッキーナンバー  Lucky Number(米)  ,Smart Strike  (加)  ,-0.8057726077322565,6
2,2,3,グランエシェゾー,牝4,56.0,横山琉,高橋文,502(-4),美浦,2021110138,01192,シャープアステカ  Sharp Azteca(米)  ,Crescenda  ,Bowman's Band  ,-1.6702104277328602,12
3,3,4,チェイスザウィンド,牡4,58.0,菊沢,石栗,500(+4),美浦,2021106370,01161,ラブリーデイ  ,クリスプウインド  ,ハーツクライ  ,-0.3536506334750582,4
4,3,5,コスモフレディ,牡4,55.0,▲石神道,水野,460(-2),美浦,2021100730,01209,シニスターミニスター  Sinister Minister(米)  ,ナンヨークイーン  ,トワイニング  Twining(米)  ,-1.5114672128806388,10
5,4,6,ゴールデンクラウド,牡3,56.0,松山,小林,526(+6),栗東,2022110121,01126,Cloud Computing  (米)  ,Seoul Gold  ,Medaglia d'Oro  ,-0.3069078377705102,3
6,4,7,ブルーゴールド,牡5,58.0,野中,根本,536(+10),美浦,2020104951,01158,アイファーソング  ,タカラインディ  ,エンパイアメーカー  Empire Maker(米)  ,-3.345733173944399,14
7,5,8,キャストロププ,牡3,56.0,丹内,尾形,494(-2),美浦,2022100749,01091,ルヴァンスレーヴ  ,キャストロメファ  ,トワイニング  Twining(米)  ,-0.42791171820831186,5
8,5,9,スマートクラビ,牡3,56.0,小沢,中村,500(+10),栗東,2022103946,01185,マジェスティックウォリアー  Majestic Warrior(米)  ,スマートアテナ  ,ゴールドアリュール  ,-1.3352403411356981,9
9,6,10,レイワサンサン,セ4,58.0,亀田,高柳大,490(-8),栗東,2021102406,01176,スワーヴリチャード  ,カロンセギュール  ,Forest Camp  ,1.955554262319039,1
10,6,11,ブレイクバウンズ,牡3,56.0,伊藤,林,490(+12),美浦,2022105592,01119,ブラックタイド  ,インバウンド  ,ロードカナロア  ,-1.2004045534950478,8
11,7,12,ルクスメンデス,牡3,56.0,国分優,小崎,478(+10),栗東,2022102037,01125,オルフェーヴル  ,スマートメニル  ,スマートファルコン  ,-4.117388346113932,15
12,7,13,ハイクオリティ,牡3,56.0,斎藤,今野,478(+2),栗東,2022106924,01178,リアルスティール  ,フジミ  ,ロードカナロア  ,-1.022005501841458,7
13,8,14,イスタンテ,牡4,58.0,荻野極,矢野,512(+9),美浦,2021110115,01160,Frankel  ,Noyelles  ,Docksider  ,1.1272320990561873,2
14,8,15,イーブンナウ,牝4,53.0,▲川端,東田,466(+13),栗東,2021110007,01195,Catholic Boy  ,イヴニングコール  ,Tapit  (米)  ,-1.5767785294531982,11
