,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ジュンツバメガエシ,牡4,57.0,岩田望,友道,栗東,2020103208,01174,ジャスタウェイ ,アドマイヤテレサ ,エリシオ Helissio(仏) ,-0.6044082490532963,7
1,1,2,ボーンイングランデ,牡4,55.0,松本,吉田,栗東,2020106439,01191,サトノクラウン ,シェアザジョイフル ,ブラックタイド ,-4.430763638835254,15
2,2,3,シャドウソニック,牡4,55.0,斎藤,辻野,栗東,2020102874,01178,エピファネイア ,シャドウムーン ,キングヘイロー ,-3.2169599318814805,12
3,2,4,ウン,牡5,54.0,川須,吉田,栗東,2019100295,01128,キタサンブラック ,マリブウィン Malibu Win(米) ,Malibu Moon ,-1.519594454156444,8
4,3,5,マイネルビジョン,牡4,54.0,田口,高木,美浦,2020107036,01208,Oscar Performance (米) ,ソングオブアイスアンドファイア Songoficeandfire(米) ,Dynaformer ,-4.555950187926141,16
5,3,6,ハイディージェン,牡3,55.0,荻野極,森田,栗東,2021103821,01160,ファインニードル ,エステフ Estephe(愛) ,Sadler's Wells (米) ,0.7663065885927048,4
6,4,7,ワレハウミノコ,牝4,54.0,菱田,武英,栗東,2020102831,01144,キタサンブラック ,キャンディネバダ Candy Nevada(亜) ,Pure Prize ,-3.7588069780439963,14
7,4,8,リラボニート,牝3,54.0,浜中,須貝,栗東,2021103519,01115,スクリーンヒーロー ,ネイティヴコード ,アグネスデジタル ,3.1560210583825534,1
8,5,9,エバーハンティング,牝5,52.0,吉村,小島,美浦,2019104674,01216,ハービンジャー Harbinger(英) ,エバーブロッサム ,ディープインパクト ,2.2883123707827617,2
9,5,10,カレンマックナイト,牡5,53.0,藤懸,平田,栗東,2019105140,01138,カレンブラックヒル ,カレンオプシス ,サムライハート ,-3.650638827645451,13
10,6,11,コレオグラファー,牡4,55.0,亀田,高柳大,栗東,2020101921,01176,モーリス ,ソルトオブジアース ,アグネスデジタル ,-2.110201666294431,10
11,6,12,タガノバルコス,牡5,55.0,小沢,鮫島,栗東,2019100549,01185,キタサンブラック ,タガノレヴェントン ,キングカメハメハ ,-0.029516601649395645,6
12,7,13,エンタングルメント,牝5,53.0,横山典,昆,栗東,2019110045,00660,Shamardal (米) ,リージェンシーロマンス Regency Romance(英) ,ディクタット Diktat(英) ,-1.956421901381531,9
13,7,14,トーアライデン,牡4,55.0,幸,河嶋,栗東,2020103168,00732,マインドユアビスケッツ Mind Your Biscuits(米) ,ジョーヌダンブル ,アグネスデジタル ,-2.2590605459834032,11
14,8,15,ブリタニア,牡4,57.0,鮫島駿,杉山佳,栗東,2020103027,01157,ハービンジャー Harbinger(英) ,ブロンクスシルバー ,クロフネ ,0.1340662667433974,5
15,8,16,ブエナオンダ,牡3,56.0,Ｍ．デムーロ,須貝,栗東,2021105454,05212,リオンディーズ ,オーサムウインド ,ディープインパクト ,2.248609507029399,3
