,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ファイアスピリット,牡2,56.0,松若,東田,536(+8),栗東,2023103596,01154,フィレンツェファイア  ,レッドアルカナ  ,ディープインパクト  ,-0.7692442738748108,5
1,2,2,スギノダイナミック,牡2,56.0,秋山稔,高橋忠,516(0),栗東,2023106647,01181,サトノアラジン  ,バイオダイナミック  ,オルフェーヴル  ,-2.456899546431565,9
2,3,3,トシッキーセカンド,牡2,55.0,☆吉村,清水久,498(-2),栗東,2023102502,01216,ホッコータルマエ  ,スペランツァーレ  ,Singspiel  (愛)  ,-3.7342331728688394,12
3,4,4,サラサダンディー,牡2,56.0,菱田,岡田,508(+2),栗東,2023105122,01144,デクラレーションオブウォー  ,ショウナンワヒネ  ,シンボリクリスエス  ,-2.5528571039881722,10
4,5,5,エクストラプッシュ,牡2,56.0,鮫島駿,奥村豊,530(+6),栗東,2023105329,01157,ナダル  Nadal(米)  ,ヘアケイリー  ,ディープインパクト  ,-2.5824112658403098,11
5,5,6,テイエムパイロダン,牡2,56.0,酒井,宮地,450(0),栗東,2023102610,01034,パイロ  Pyro(米)  ,プリモダヴィンチ  ,ゴールドアリュール  ,-0.5511053219307841,2
6,6,7,テイスティング,牡2,53.0,▲古川奈,矢作,470(-2),栗東,2023100909,01190,サートゥルナーリア  ,オーヴィレール  ,シンボリクリスエス  ,-0.9202355029682397,6
7,6,8,マーゴットデイズ,牡2,56.0,団野,中村,494(+10),栗東,2023103896,01180,ドレフォン  Drefong(米)  ,デリケートアーチ  ,アフリート  Afleet(加)  ,-0.5930758065517279,3
8,7,9,アポロンテソーロ,牡2,56.0,高杉,嘉藤,478(0),美浦,2023104622,01213,キタサンブラック  ,ソリティアズヴィジョン  Solitaire's Vision(加)  ,Court Vision  (米)  ,-0.6642316015085152,4
9,7,10,クボウサマ,セ2,53.0,▲田山,庄野,476(-4),栗東,2023102708,01220,ダイワメジャー  ,ラプザントゥール  ,キングカメハメハ  ,-2.2126893217684085,8
10,8,11,ジャスティンルマン,牡2,56.0,Ｃデムーロ,杉山晴,530(+2),栗東,2023106874,05473,スワーヴリチャード  ,イルーシヴハピネス  ,Frankel  ,1.1952465380944344,1
11,8,12,ウルトラハート,牡2,56.0,幸,中尾,482(+6),栗東,2023104157,00732,ホッコータルマエ  ,プレイフォーユー  ,ハーツクライ  ,-1.4682558912384953,7
