,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,シャーンゴッセ,セ5,56.0,△鷲頭,蛯名正,498(-11),美浦,2020106930,01202,イスラボニータ  ,ルーシーブライド  ,ブライアンズタイム  Brian's Time(米)  ,-1.5898759047689819,10
1,1,2,ショーモッシュ,セ3,57.0,横山琉,鈴木伸,484(-28),美浦,2022103846,01192,サートゥルナーリア  ,ナスケンアイリス  ,フレンチデピュティ  French Deputy(米)  ,-3.556573974101312,15
2,2,3,メイショウハッブル,牡4,58.0,角田和,石橋,480(+2),栗東,2021102550,01186,グレーターロンドン  ,メイショウルナ  ,スタチューオブリバティ  Statue of Liberty(米)  ,-0.39582602320551025,2
3,2,4,サノノアメリカン,牡3,54.0,▲石神道,天間,476(+6),美浦,2022103425,01209,アメリカンペイトリオット  ,クインズアイザ  ,タイキシャトル  ,-3.0746058554945273,14
4,3,5,キャンドルマス,牡4,58.0,小崎,小崎,492(+6),栗東,2021101624,01152,パイロ  Pyro(米)  ,アプト  ,アドマイヤムーン  ,-0.6575719949124182,3
5,3,6,カガバベル,牡3,57.0,江田照,萱野,504(-12),美浦,2022106677,00689,タワーオブロンドン  ,アスタラビクトリア  ,ネオユニヴァース  ,-0.9584606008774071,4
6,4,7,ブリングライト,牡5,58.0,菊沢,土田,482(+8),美浦,2020100617,01161,バトルプラン  Battle Plan(米)  ,ティンタジェル  ,キングカメハメハ  ,-1.6453991646245558,11
7,4,8,サンライズタイソン,牡5,58.0,富田,平田,430(-12),栗東,2020101597,01168,モーリス  ,マイアトラクション  ,ディープインパクト  ,-0.09275372190638417,1
8,5,9,ゲーベル,牡4,58.0,小沢,渡辺,522(-6),栗東,2021100786,01185,ミッキーアイル  ,ハイノリッジ  ,マンハッタンカフェ  ,-1.4140759941547134,8
9,5,10,ジャスパーソレイユ,牡3,57.0,丸山,森秀,474(-2),栗東,2022110111,01127,Mitole  ,Hen Escape  ,ヘニーヒューズ  Henny Hughes(米)  ,-0.9778345467445693,5
10,6,11,キュードス,牡3,57.0,田中健,荒川,492(+14),栗東,2022106312,01114,ミスターメロディ  ,アルカンジュ  ,チチカステナンゴ  Chichicastenango(仏)  ,-4.372570984353525,16
11,6,12,アイアンソリッド,牝3,55.0,斎藤,本間,452(+2),美浦,2022100588,01178,スズカコーズウェイ  ,アイアンプラスワン  ,シンボリクリスエス  ,-1.3276943053959085,7
12,7,13,ブルーリヴァーサル,牡5,58.0,的場,的場,446(-2),美浦,2020104617,01108,ディープスカイ  ,エフシア  ,アグネスデジタル  ,-1.308507805669324,6
13,7,14,ロードヴァルカン,牡3,57.0,丹内,中村,460(-4),栗東,2022100660,01091,ロードカナロア  ,レディルージュ  ,ブライアンズタイム  Brian's Time(米)  ,-1.8896448050970942,12
14,8,15,スパークルジョイ,牝4,53.0,▲森田,前川,452(-4),栗東,2021101891,01222,レッドファルクス  ,シングルカスク  ,タニノギムレット  ,-2.064665529248577,13
15,8,16,イチトゼロノアイダ,牝3,52.0,▲舟山,石坂,498(-2),栗東,2022101607,01221,サンダースノー  Thunder Snow(愛)  ,トーホウルス  ,ディープインパクト  ,-1.4216935247301745,9
