,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,コスモアチーブ,牡3,56.0,丹内,相沢,478(0),美浦,2022106792,01091,ゴールドシップ  ,パフォーム  ,マツリダゴッホ  ,-2.938025182270148,14
1,1,2,スイートオレンジ,牝3,54.0,横山琉,中川,458(0),美浦,2022103494,01192,ゴールドシップ  ,ヴィーナスベルト  ,コンデュイット  Conduit(愛)  ,-2.2403440205935787,12
2,2,3,クラッチプレイヤー,牡4,58.0,吉田隼,国枝,518(0),美浦,2021105418,01095,ドゥラメンテ  ,ヴァシリカ  Vasilika(米)  ,Skipshot  ,0.867250280333626,3
3,2,4,レッドベルダンス,牡3,56.0,嶋田,手塚久,476(-4),美浦,2022104897,01134,レイデオロ  ,ダンシングラグズ  Dancing Rags(米)  ,Union Rags  ,0.19170962593568505,5
4,3,5,ジェットブレード,牡3,56.0,菊沢,青木,488(+4),美浦,2022103522,01161,ビーチパトロール  Beach Patrol(米)  ,ジュリーハーツ  ,ハーツクライ  ,1.6658638227754423,2
5,3,6,ピティロディア,牡3,56.0,上里,西田,452(+4),美浦,2022105400,01217,キンシャサノキセキ  ,ダノンフローラ  ,アグネスタキオン  ,-2.380543451017844,13
6,4,7,ムーンストラック,牝3,54.0,江田照,武市,450(-8),美浦,2022104187,00689,シュヴァルグラン  ,リンターバル  Rinterval(愛)  ,Desert Prince  ,-5.195506713559279,16
7,4,8,ユナホークパワー,牝3,54.0,橋木,小西,450(-4),美浦,2022105927,01215,イスラボニータ  ,ラブリーアモン  ,ソングオブウインド  ,-0.6502256553784369,8
8,5,9,ゼンノインヴォーク,セ6,58.0,小沢,緒方,442(0),栗東,2019100915,01185,シルバーステート  ,ヴォワルドール  ,ハービンジャー  Harbinger(英)  ,-3.1214299954215217,15
9,5,10,ポッポノフェスタ,牡3,56.0,西村太,堀内,454(-4),美浦,2022105614,01131,ナカヤマフェスタ  ,ロージーチークス  ,デュランダル  ,0.43229188881481057,4
10,6,11,パナランギン,牡3,56.0,原田和,松山,476(0),美浦,2022102337,01143,レッドファルクス  ,ノスタルジア  ,ノヴェリスト  Novellist(愛)  ,-0.6204596098092742,7
11,6,12,エテルニータ,牡3,56.0,荻野極,稲垣,488(-10),美浦,2022106344,01160,イスラボニータ  ,ジョリーザスターズ  ,Sea The Stars  Sea the Stars(愛)  ,-0.3773041121636134,6
12,7,13,テイキットイージー,牡4,58.0,丸山,萱野,434(-4),美浦,2021101088,01127,ゴールドシップ  ,コスモマイルール  ,ルールオブロー  Rule of Law(米)  ,-1.0604028206542413,9
13,7,14,アスクメークシェア,牡5,58.0,斎藤,前川,498(+2),栗東,2020101029,01178,ロードカナロア  ,ディープインアスク  ,ディープインパクト  ,-1.250707287682564,10
14,8,15,ピジョンポイント,牡3,56.0,角田和,岩戸,492(+4),美浦,2022103514,01186,ブリックスアンドモルタル  Bricks and Mortar(米)  ,サマーロコガール  ,キングカメハメハ  ,1.9696642076346238,1
15,8,16,トレベルオール,牡4,58.0,石川,辻,454(-2),美浦,2021102203,01150,オルフェーヴル  ,トレサンセール  ,Rip Van Winkle  (愛)  ,-1.4221600698671764,11
