,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,トロピカルヒーロー,牡5,58.0,古川吉,根本,536(-4),美浦,2020104960,01015,ビッグアーサー  ,トロピカルガーデン  ,ハイアーゲーム  ,2.6482660370148468,1
1,1,2,サクラトップヒル,セ6,58.0,国分優,浜田,494(-2),栗東,2019106368,01125,キンシャサノキセキ  ,ブロンコーネ  ,ブライアンズタイム  Brian's Time(米)  ,1.0367771109344475,4
2,2,3,ジャスパーバローズ,牡5,58.0,吉村,清水久,514(+4),栗東,2020100665,01216,モーリス  ,ファーレサルティ  ,ダンスインザダーク  ,-0.0007897302034300946,5
3,2,4,フーコサンライズ,牝4,56.0,松山,加藤公,510(-8),栗東,2021102633,01126,ビッグアーサー  ,マルモレイナ  ,エンパイアメーカー  Empire Maker(米)  ,-1.0175361417643292,7
4,3,5,ブルーノート,牡6,58.0,松若,梅田,506(+7),栗東,2019100871,01154,コパノリッキー  ,ハニードント  ,クロフネ  ,-3.479328292692517,13
5,3,6,ホウオウフロイト,牡4,58.0,田口,加藤和,434(-4),美浦,2021103549,01208,エイシンフラッシュ  ,ユメノキズナ  ,ストラヴィンスキー  ,-6.458419589271445,16
6,4,7,ポートデラメール,牝3,55.0,Ｃデムーロ,斉藤崇,448(+2),栗東,2022105963,05473,ナダル  Nadal(米)  ,ジュベルアリ  ,ディープインパクト  ,-3.856954305294014,14
7,4,8,アメリカンポリス,牡3,57.0,坂井,池江,514(0),栗東,2022110106,01163,Into Mischief  ,Theyskens' Theory  ,Bernardini  (米)  ,-4.46937415754319,15
8,5,9,ウルスクローム,牡3,57.0,高杉,大橋,484(+4),栗東,2022103630,01213,カリフォルニアクローム  California Chrome(米)  ,プリンセスバリュー  ,サウスヴィグラス  ,-1.9015350634163755,10
9,5,10,ブリッツクリーク,牡4,58.0,幸,北出,514(+4),栗東,2021109125,00732,デクラレーションオブウォー  ,デンコウブルー  ,キングカメハメハ  ,-1.2781462219029995,8
10,6,11,リリーフィールド,牝3,55.0,武豊,小崎,436(0),栗東,2022105718,00666,モズアスコット  ,ハイリリー  ,アグネスタキオン  ,-1.8161346720588785,9
11,6,12,クラップアンドチア,牡6,58.0,秋山稔,北出,540(-9),栗東,2019103679,01181,トゥザグローリー  ,セキサンジョオウ  ,サクラバクシンオー  ,-0.3075806433534062,6
12,7,13,トゥロン,牝3,55.0,西村淳,佐々木,516(-8),栗東,2022105808,01171,ナダル  Nadal(米)  ,スパイラルステップ  ,シンボリクリスエス  ,-3.0090775084137174,11
13,7,14,ワイノナオミ,牝4,56.0,藤岡佑,畑端,472(-2),栗東,2021105973,01093,ドレフォン  Drefong(米)  ,ボクノナオミ  ,ゴールドアリュール  ,1.0598557900689758,3
14,8,15,ダズリングダンス,セ5,58.0,鮫島駿,小椋,496(+4),栗東,2020105957,01157,タイセイレジェンド  ,サンバダンサー  ,アドマイヤマックス  ,-3.1870881144804577,12
15,8,16,アルシオーネ,牡7,58.0,川田,須貝,506(-2),栗東,2018106561,01088,ドゥラメンテ  ,ラッシュライフ  ,サクラバクシンオー  ,2.6095299750180905,2
