,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ケンブリッジサクラ,牝2,55.0,丸田,石栗,440(-2),美浦,2023101689,01117,タリスマニック  Talismanic(英)  ,ケンアマツカゼ  ,マーベラスサンデー  ,-1.3856416560556541,14
1,2,2,ルパピヨンブラン,牝2,55.0,原,杉山佳,420(+2),栗東,2023105228,01184,ゴールドドリーム  ,フューチャーベース  ,ディスクリートキャット  Discreet Cat(米)  ,-0.584886489112006,4
2,2,3,ルーン,牝2,55.0,岩田康,高橋一,468(0),栗東,2023101927,05203,クリソベリル  ,ハーモニックソウル  ,ハービンジャー  Harbinger(英)  ,-0.7161845697571462,6
3,3,4,ヴンダーバール,牝2,55.0,横山武,斎藤誠,480(-2),美浦,2023107280,01170,ナダル  Nadal(米)  ,モンオール  ,オルフェーヴル  ,-0.5921150306239557,5
4,3,5,トランセンコ,牝2,52.0,▲遠藤,松永康,448(-6),美浦,2023104273,01218,トランセンド  ,オトリコミチュウ  ,ブラックタイド  ,-1.3851421262644805,13
5,4,6,アンディラメナ,牝2,55.0,ルメール,田島,456(+8),美浦,2023107237,05339,クリソベリル  ,マトリョーシカ  ,クロフネ  ,0.1318020100453785,1
6,4,7,アンファール,牝2,55.0,黛,和田雄,402(0),美浦,2023104466,01109,レッドファルクス  ,ジャカランダテラス  ,Redoute's Choice  ,-1.3515139100289746,11
7,5,8,ルミテュット,牝2,55.0,内田博,萩原,506(0),美浦,2023107284,00422,ルヴァンスレーヴ  ,ユキチャン  ,クロフネ  ,-1.3650685472188715,12
8,5,9,サンクスアミリオン,牝2,55.0,柴田善,金成,494(-2),美浦,2023102953,00641,マテラスカイ  ,ミリオンセラーII  Million Seller(米)  ,A.P. Indy  ,-0.8384069362951414,8
9,6,10,サーロー,牝2,55.0,佐々木,勢司,484(-4),美浦,2023103873,01197,ヘンリーバローズ  ,フォルリベルター  ,エピファネイア  ,-0.9329208216322724,9
10,6,11,ノリチャンボウルズ,牝2,55.0,木幡巧,西園翔,470(-4),栗東,2023106110,01162,バゴ  Bago(仏)  ,ボウルズ  ,エイシンフラッシュ  ,-0.9391974623724263,10
11,7,12,セニング,牝2,55.0,長岡,深山,452(+14),美浦,2023102678,01142,ニューイヤーズデイ  ,エストリル  ,ジャスタウェイ  ,-0.13369349430984806,2
12,7,13,タートルインメイ,牝2,55.0,松岡,奥平,490(0),美浦,2023104274,01085,ロージズインメイ  Roses in May(米)  ,カメチャン  ,タートルボウル  Turtle Bowl(愛)  ,-0.4939295267210921,3
13,8,14,シュガームーン,牝2,55.0,岩部,的場,404(-2),美浦,2023100031,00726,エポカドーロ  ,ムーンスピーク  ,アドマイヤムーン  ,-1.394008351321846,15
14,8,15,ライフイズ,牝2,55.0,石橋脩,鈴木慎,418(-2),美浦,2023105448,01077,ガルボ  ,キンシャチゴールド  ,サウスヴィグラス  ,-0.7485759118462016,7
