,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
202309010101,1,7,9,ナウズザタイム,牝3,54.0,岩田望来,0:1:55.8,nan,9.9,4.0,468,[西] 安田隆行,1800,晴,ダート,良,2023年02月11日,未勝利,2020103323,01174,2-2-2-2,39.5
202309010101,2,8,12,グァルジャー,牝3,54.0,坂井瑠星,0:1:56.0,1.1/4,1.7,1.0,458,[西] 吉田直弘,1800,晴,ダート,良,2023年02月11日,未勝利,2020104171,01163,1-1-1-1,39.9
202309010101,3,1,1,タガノアレハンドラ,牝3,54.0,鮫島克駿,0:1:56.6,3.1/2,4.9,3.0,480,[西] 五十嵐忠,1800,晴,ダート,良,2023年02月11日,未勝利,2020105552,01157,4-4-4-3,39.9
202309010101,4,4,4,エルーシア,牝3,54.0,森裕太朗,0:1:57.3,4,71.9,9.0,458,[西] 飯田雄三,1800,晴,ダート,良,2023年02月11日,未勝利,2020106329,01165,10-10-10-10,39.3
202309010101,5,2,2,メメナビレラ,牝3,54.0,中井裕二,0:1:57.5,3/4,143.7,10.0,490,[西] 長谷川浩,1800,晴,ダート,良,2023年02月11日,未勝利,2020101336,01141,8-7-7-7,40.0
202309010101,6,6,8,モイル,牝3,52.0,角田大河,0:1:57.5,クビ,4.1,2.0,464,[西] 角田晃一,1800,晴,ダート,良,2023年02月11日,未勝利,2020107076,01199,4-4-4-5,40.6
202309010101,7,7,10,ウォータードラセナ,牝3,54.0,岩田康誠,0:1:57.6,3/4,29.4,5.0,510,[西] 岡田稲男,1800,晴,ダート,良,2023年02月11日,未勝利,2020106460,05203,12-12-10-9,39.8
202309010101,8,5,5,フローラサンライズ,牝3,51.0,川端海翼,0:1:57.8,1,184.7,12.0,444,[西] 浜田多実,1800,晴,ダート,良,2023年02月11日,未勝利,2020106794,01195,11-11-12-11,39.8
202309010101,9,5,6,ビップピュアエース,牝3,54.0,団野大成,0:1:57.8,アタマ,33.1,7.0,434,[東] 高柳瑞樹,1800,晴,ダート,良,2023年02月11日,未勝利,2020101141,01180,9-9-6-5,40.8
202309010101,10,6,7,テイエムネイア,牝3,54.0,和田竜二,0:1:58.0,1.1/4,56.6,8.0,446,[西] 木原一良,1800,晴,ダート,良,2023年02月11日,未勝利,2020105880,01018,2-2-2-3,41.5
202309010101,11,3,3,ポルコスピーノ,牝3,54.0,川須栄彦,0:1:59.7,10,31.8,6.0,522,[西] 梅田智之,1800,晴,ダート,良,2023年02月11日,未勝利,2020101078,01128,7-7-8-8,42.0
202309010101,12,8,11,エクレアジョーイ,牝3,50.0,永島まな,0:2:02.9,大,152.9,11.0,462,[西] 石坂公一,1800,晴,ダート,良,2023年02月11日,未勝利,2020104938,01187,4-4-8-12,44.5
202309010102,1,4,7,グランファラオ,牡3,56.0,坂井瑠星,0:1:13.3,nan,2.4,1.0,492,[西] 高橋義忠,1200,晴,ダート,良,2023年02月11日,未勝利,2020110140,01163,2-2,37.7
202309010102,2,1,1,ヨウシタンレイ,牝3,50.0,永島まな,0:1:13.3,アタマ,26.0,7.0,456,[西] 松永昌博,1200,晴,ダート,良,2023年02月11日,未勝利,2020103969,01187,1-1,37.8
202309010102,3,2,4,フスカル,牡3,56.0,ムルザバ,0:1:13.5,1,8.4,4.0,488,[西] 池添学,1200,晴,ダート,良,2023年02月11日,未勝利,2020110128,05627,8-8,37.3
202309010102,4,4,8,ミヅキ,牝3,54.0,団野大成,0:1:13.9,2.1/2,238.3,13.0,426,[西] 笹田和秀,1200,晴,ダート,良,2023年02月11日,未勝利,2020105356,01180,13-12,37.0
202309010102,5,6,11,ボタニカルガーデン,牝3,54.0,岩田望来,0:1:14.0,1/2,6.5,3.0,436,[西] 四位洋文,1200,晴,ダート,良,2023年02月11日,未勝利,2020110044,01174,6-3,38.1
202309010102,6,3,5,ヴァンサンブル,牡3,56.0,鮫島克駿,0:1:14.4,2.1/2,59.1,8.0,494,[西] 中村直也,1200,晴,ダート,良,2023年02月11日,未勝利,2020101829,01157,10-10,37.9
