,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,バズアップビート,牡3,55.0,鮫島駿,友道,栗東,2022104973,01157,エピファネイア  ,ビートマッチ  ,ルーラーシップ  ,1.4018586221398734,2
1,1,2,オーサムピクチャ,牝4,53.0,▲田山,佐々木,栗東,2021104148,01220,キズナ  ,プレイズネイチャ  ,キングカメハメハ  ,-1.4936728138615891,16
2,2,3,パシフィックハイ,牝4,56.0,藤岡佑,杉山佳,栗東,2021105141,01093,キタサンブラック  ,デロングスター  ,ヴィクトワールピサ  ,0.2212506614853259,7
3,2,4,エリカアンディーヴ,牝3,53.0,田口,吉岡,栗東,2022110060,01208,Oscar Performance  (米)  ,Going Day  ,Daylami  (愛)  ,0.08972928838368668,8
4,3,5,ダイシンビヨンド,牝6,56.0,国分優,梅田,栗東,2019101985,01125,キズナ  ,ダイシンパーティー  ,ブライアンズタイム  Brian's Time(米)  ,-0.931080729722707,13
5,3,6,アレンテージョ,牡5,57.0,☆高杉,坂口,栗東,2020102539,01213,フェノーメノ  ,アルアマーナ  ,ディープインパクト  ,-0.8187472040350704,12
6,4,7,インターポーザー,牡3,55.0,小沢,高野,栗東,2022104649,01185,エピファネイア  ,インヘリットデール  ,ルーラーシップ  ,-1.6135841834595175,17
7,4,8,マイネルフルムーン,牡3,55.0,和田竜,吉田,栗東,2022106760,01018,ウインブライト  ,アマレーン  ,アドマイヤムーン  ,-1.2365746691768364,15
8,5,9,マテンロウギフト,牡3,54.0,☆吉村,茶木,栗東,2022105164,01216,サートゥルナーリア  ,レディアリエッタ  ,ディープインパクト  ,-0.9495666147755132,14
9,5,10,サタデーサンライズ,牝3,53.0,菱田,石坂,栗東,2022101411,01144,デクラレーションオブウォー  ,サンデーサンライズ  ,サンデーサイレンス  Sunday Silence(米)  ,0.03374387271880028,9
10,6,11,イリスレーン,牝5,54.0,◇永島,清水久,栗東,2020102802,01187,ハーツクライ  ,エレクトラレーン  Electrelane(英)  ,Dubawi  ,0.43172097919302055,6
11,6,12,ローランドバローズ,牡3,55.0,岩田康,上村,栗東,2022101827,05203,ヘンリーバローズ  ,ダイアナバローズ  ,シンボリクリスエス  ,1.578680403216931,1
12,7,13,エイカイカッシーナ,牝3,52.0,☆西塚,藤原,栗東,2022104940,01200,エピファネイア  ,ノーブルスコア  ,ディープインパクト  ,0.4975228480739939,5
13,7,14,ビヨンドザドリーム,牡5,58.0,加藤,小椋,栗東,2020102736,01156,ドリームジャーニー  ,ワーキングプライド  ,ハービンジャー  Harbinger(英)  ,-0.5027879099980763,11
14,7,15,フェルシナ,牝3,51.0,◇今村,西園翔,栗東,2022105831,01193,ルーラーシップ  ,ヒルダ  ,ダイワメジャー  ,-0.05012607412984886,10
15,8,16,ピエナオルフェ,牡4,58.0,城戸,荒川,栗東,2021101155,01147,オルフェーヴル  ,ピエナブラウニー  ,フジキセキ  ,-2.6306178281843584,18
16,8,17,レッドフェルメール,牡3,55.0,西村淳,藤原,栗東,2022105871,01171,エピファネイア  ,インディゴブルー  ,ロードカナロア  ,0.7144651699189227,3
17,8,18,マルクパージュ,牝5,53.0,▲和田陽,加藤公,栗東,2020103495,01223,ハービンジャー  Harbinger(英)  ,ディープストーリー  ,ディープインパクト  ,0.6226137125877748,4
