,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,コスモギオン,牡2,55.0,杉原,宮,栗東,2023106460,01135,ゴールドシップ  ,ハーコントゥーズ  Raconteuse(仏)  ,Invincible Spirit  (愛)  ,1.0748393607464517,2
1,2,2,ソルトハッピー,牡2,54.0,☆高杉,荒川,栗東,2023100217,01213,モーリス  ,メープル  ,マンハッタンカフェ  ,1.2533336934215202,1
2,3,3,ブラックコーラル,牡2,55.0,西村淳,清水久,栗東,2023106838,01171,キタサンブラック  ,アドマイヤマリン  ,クロフネ  ,0.49369075335138696,3
3,4,4,ブレナヴォン,牡2,54.0,☆吉村,池江,栗東,2023103817,01216,インディチャンプ  ,ラナモン  ,Sky Mesa  ,-1.7597216062076997,9
4,5,5,ナリタエスペランサ,牡2,55.0,和田竜,福永,栗東,2023105046,01018,キタサンブラック  ,ワンダーフィリー  ,Invincible Spirit  (愛)  ,0.34186284372738357,4
5,6,6,サントルドパリ,牡2,55.0,鮫島駿,小林,栗東,2023103761,01157,シスキン  Siskin(米)  ,エスプリドパリ  ,ハーツクライ  ,-1.1742387565822225,8
6,7,7,リアンマヒナ,牡2,55.0,田口,高橋一,栗東,2023104430,01208,モズアスコット  ,アージオン  ,ロードカナロア  ,-1.147704115121653,7
7,7,8,タナブイハチターボ,牡2,55.0,小沢,大根田,栗東,2023103861,01185,イスラボニータ  ,ラブリーアモン  ,ソングオブウインド  ,-2.3609410707810494,10
8,8,9,アスクチャンスマン,牡2,54.0,☆西塚,梅田,栗東,2023106403,01200,ドレフォン  Drefong(米)  ,ベストセラーアスク  ,キングカメハメハ  ,-1.0702963350690053,6
9,8,10,ナムラヴンダー,牡2,55.0,岩田康,河嶋,栗東,2023106243,05203,キセキ  ,ナムラジュノー  ,トーセンホマレボシ  ,-0.19217610217206849,5
