,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アイキャンドウイッ,牡6,58.0,松山,池江,栗東,2019105793,01126,ディープインパクト  ,ビーコンターン  Beacon Tarn(英)  ,Shamardal  (米)  ,-0.8485339633978272,8
1,2,2,コスモアバンサ,牡5,58.0,佐々木,清水英,美浦,2020101337,01197,リオンディーズ  ,ヨウヨウ  ,マヤノトップガン  ,-1.7168147788358352,12
2,3,3,ショウナンサムデイ,牝3,53.0,池添,奥村武,美浦,2022105801,01032,サートゥルナーリア  ,ショウナンパンドラ  ,ディープインパクト  ,-1.2679641735910256,10
3,4,4,ブラックルビー,牝3,53.0,戸崎圭,田中博,美浦,2022105981,05386,キズナ  ,メジロスプレンダー  ,シンボリクリスエス  ,0.6259991165843303,2
4,4,5,ピンキープロミス,牡5,58.0,丹内,畠山,美浦,2020106475,01091,ゴールドシップ  ,マイネランデブー  ,アグネスデジタル  ,-3.6431541777246266,13
5,5,6,タッチアンドムーブ,牡4,58.0,菅原明,栗田,美浦,2021105106,01179,ハービンジャー  Harbinger(英)  ,タッチザピーク  ,スペシャルウィーク  ,0.609125379453171,3
6,5,7,ドゥカート,牡3,55.0,津村,宮田,美浦,2022105777,01092,レイデオロ  ,キャットコイン  ,ステイゴールド  ,0.19055835543329644,5
7,6,8,マイネルシーマー,牡6,58.0,菊沢,青木,美浦,2019100774,01161,ゴールドシップ  ,マイネアルナイル  ,ロージズインメイ  Roses in May(米)  ,-1.3726980822000854,11
8,6,9,カフェアローロ,牝4,56.0,内田博,古賀,美浦,2021100469,00422,ダンカーク  Dunkirk(米)  ,カフェローレル  ,マンハッタンカフェ  ,0.8152727831206668,1
9,7,10,ヴァイルマティ,牝5,56.0,荻野極,鹿戸,美浦,2020105789,01160,ゴールドシップ  ,マイネヌーヴェル  ,ブライアンズタイム  Brian's Time(米)  ,-0.6735505781433524,7
10,7,11,ヴィスマール,牡4,58.0,ルメール,奥村豊,栗東,2021105459,05339,ブリックスアンドモルタル  Bricks and Mortar(米)  ,オーマイベイビー  ,ディープインパクト  ,-0.4984696207146706,6
11,8,12,リアンベーレ,牡3,55.0,武豊,手塚久,美浦,2022105462,00666,キズナ  ,ファタルベーレ  Fatale Bere(仏)  ,Pedro the Great  ,0.2979519314624931,4
12,8,13,ミスティア,牝4,56.0,岩田望,戸田,美浦,2021105802,01174,キタサンブラック  ,ミスティックリップス  Mystic Lips(独)  ,ジェネラス  Generous(愛)  ,-1.1783138923359817,9
