,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ルーナディサングエ,牡2,55.0,菅原隆,天間,美浦,2023103013,01129,リアルスティール  ,ブラッディムーン  ,アドマイヤムーン  ,-2.462252246046575,12
1,1,2,ユーフォリア,牝2,55.0,嶋田,南田,美浦,2023106588,01134,ダノンレジェンド  ,オーミチェリッシュ  ,キャプテンスティーヴ  Captain Steve(米)  ,-0.7264502175653286,5
2,2,3,ヌクレオチド,牡2,55.0,柴田善,粕谷,美浦,2023101724,00641,モズアスコット  ,スニップ  ,エピファネイア  ,-1.2558338959895532,8
3,2,4,ジョイアミーア,牝2,55.0,モレイラ,高柳瑞,美浦,2023106907,05509,モズアスコット  ,ヴィータアレグリア  ,ネオユニヴァース  ,-2.7369343157001276,15
4,3,5,キミガイチバンイイ,牡2,55.0,菊沢,鈴木慎,美浦,2023100101,01161,スズカコーズウェイ  ,エアブライス  ,ハービンジャー  Harbinger(英)  ,-1.0637301586305195,6
5,3,6,ルクスレイモンド,牡2,55.0,津村,上原佑,美浦,2023100670,01092,ヘニーヒューズ  Henny Hughes(米)  ,スマートアストリア  ,ストラヴィンスキー  ,-0.1325232716584128,2
6,4,7,モズセンピロ,牝2,52.0,▲小林美,牧浦,栗東,2023105730,01206,モズアスコット  ,モズワッショイ  ,サウスヴィグラス  ,-2.8541033107951725,16
7,4,8,ビックリパラダイス,牡2,52.0,▲遠藤,萱野,美浦,2023106247,01218,スマートファルコン  ,ブルーパラダイス  ,ロードカナロア  ,-1.0912414367525667,7
8,5,9,アンセートゥモダン,牝2,55.0,木幡巧,杉浦,美浦,2023105251,01162,ルヴァンスレーヴ  ,メジャーフォルム  ,ダイワメジャー  ,-2.7088722476734084,14
9,5,10,アイアンブランド,牝2,55.0,柴田大,南田,美浦,2023100099,01009,ビッグアーサー  ,アイアンクリッパー  ,ハーツクライ  ,-2.6214379363443308,13
10,6,11,マイネルテオドロス,牡2,55.0,佐々木,菊川,美浦,2023106407,01197,ダノンバラード  ,マイネフェリックス  ,アグネスデジタル  ,-0.6919436628123998,4
11,6,12,マジックアロマ,牝2,55.0,松山,小栗,栗東,2023105265,01126,ヘニーヒューズ  Henny Hughes(米)  ,アドマイヤアロマ  ,ネオユニヴァース  ,-2.2757341977734113,10
12,7,13,ガルディーノ,牡2,52.0,▲石田,新開,美浦,2023105402,01203,ダイワメジャー  ,ドロミティ  Dolomiti(亜)  ,Pure Prize  ,-1.5396634618114815,9
13,7,14,スタームーンナイト,牡2,55.0,横山和,中舘,美浦,2023105841,01140,ヴァンゴッホ  ,エイスノート  ,ロードカナロア  ,0.069623956654784,1
14,8,15,サノノアルペン,牡2,55.0,丹内,尾形,美浦,2023101423,01091,シャンハイボビー  Shanghai Bobby(米)  ,サノラブ  ,サウスヴィグラス  ,-2.385620978536517,11
15,8,16,ツクバヴァンガード,牡2,55.0,内田博,奥平,美浦,2023101037,00422,リーチザクラウン  ,キャプテンガール  ,キャプテンスティーヴ  Captain Steve(米)  ,-0.5966813876715352,3
