,0,1,2,3
202006010101,単勝,7,360,2
202006010101,複勝,7,250,2
202006010101,複勝,1,630,4
202006010101,複勝,3,5760,12
202006010101,枠連,1-4,1850,5
202006010101,馬連,1-7,2330,7
202006010101,ワイド,1-7,730,6
202006010101,ワイド,3-7,8320,46
202006010101,ワイド,1-3,18300,62
202006010101,馬単,7→1,3650,10
202006010101,三連複,1-3-7,98210,116
202006010101,三連単,7→1→3,280650,403
202006010102,単勝,7,590,3
202006010102,複勝,7,140,3
202006010102,複勝,2,110,1
202006010102,複勝,16,120,2
202006010102,枠連,1-4,470,2
202006010102,馬連,2-7,430,2
202006010102,ワイド,2-7,210,2
202006010102,ワイド,7-16,360,5
202006010102,ワイド,2-16,170,1
202006010102,馬単,7→2,1200,5
202006010102,三連複,2-7-16,580,1
202006010102,三連単,7→2→16,3750,8
202006010103,単勝,15,390,3
202006010103,複勝,15,190,4
202006010103,複勝,6,150,1
202006010103,複勝,16,1010,9
202006010103,枠連,3-8,670,2
202006010103,馬連,6-15,560,2
202006010103,ワイド,6-15,350,2
202006010103,ワイド,15-16,5400,37
202006010103,ワイド,6-16,3130,26
202006010103,馬単,15→6,1130,3
202006010103,三連複,6-15-16,17360,43
202006010103,三連単,15→6→16,53210,145
202006010104,単勝,1,270,1
202006010104,複勝,1,150,1
202006010104,複勝,10,220,5
202006010104,複勝,15,200,4
202006010104,枠連,1-5,1890,9
202006010104,馬連,1-10,1990,8
202006010104,ワイド,1-10,810,9
202006010104,ワイド,1-15,440,2
202006010104,ワイド,10-15,1060,14
202006010104,馬単,1→10,3060,11
202006010104,三連複,1-10-15,3980,11
202006010104,三連単,1→10→15,18060,53
202006010105,単勝,6,160,1
202006010105,複勝,6,110,1
202006010105,複勝,5,290,6
202006010105,複勝,8,210,4
202006010105,枠連,5-6,1170,5
202006010105,馬連,5-6,1210,5
202006010105,ワイド,5-6,450,5
202006010105,ワイド,6-8,330,3
202006010105,ワイド,5-8,1630,18
202006010105,馬単,6→5,1410,6
202006010105,三連複,5-6-8,2770,11
202006010105,三連単,6→5→8,7930,25
202006010106,単勝,8,170,1
202006010106,複勝,8,110,1
202006010106,複勝,14,150,2
202006010106,複勝,10,800,10
202006010106,枠連,5-8,270,1
202006010106,馬連,8-14,340,1
202006010106,ワイド,8-14,210,1
202006010106,ワイド,8-10,1300,13
202006010106,ワイド,10-14,2840,30
202006010106,馬単,8→14,460,1
202006010106,三連複,8-10-14,5390,18
202006010106,三連単,8→14→10,11110,33
202006010107,単勝,1,540,2
202006010107,複勝,1,160,2
202006010107,複勝,8,120,1
202006010107,複勝,16,240,5
202006010107,枠連,1-4,410,1
202006010107,馬連,1-8,630,1
202006010107,ワイド,1-8,300,1
202006010107,ワイド,1-16,790,6
202006010107,ワイド,8-16,460,3
202006010107,馬単,1→8,1310,2
202006010107,三連複,1-8-16,2010,2
202006010107,三連単,1→8→16,8030,7
202006010108,単勝,3,510,1
202006010108,複勝,3,210,1
202006010108,複勝,6,500,7
202006010108,複勝,1,780,12
202006010108,枠連,2-3,3570,19
202006010108,馬連,3-6,5680,17
202006010108,ワイド,3-6,2380,27
202006010108,ワイド,1-3,3290,48
202006010108,ワイド,1-6,5420,60
202006010108,馬単,3→6,8790,32
202006010108,三連複,1-3-6,46250,148
202006010108,三連単,3→6→1,193350,679
202006010109,単勝,12,840,5
202006010109,複勝,12,310,6
202006010109,複勝,11,250,4
202006010109,複勝,7,220,3
202006010109,枠連,6-6,3020,14
202006010109,馬連,11-12,2810,9
202006010109,ワイド,11-12,1270,13
202006010109,ワイド,7-12,1360,16
202006010109,ワイド,7-11,930,7
202006010109,馬単,12→11,5380,17
202006010109,三連複,7-11-12,6890,13
202006010109,三連単,12→11→7,33860,61
202006010110,単勝,15,430,2
202006010110,複勝,15,170,2
202006010110,複勝,16,160,1
202006010110,複勝,9,300,7
202006010110,枠連,8-8,760,4
202006010110,馬連,15-16,770,1
202006010110,ワイド,15-16,350,1
202006010110,ワイド,9-15,900,6
202006010110,ワイド,9-16,770,4
202006010110,馬単,15→16,1440,2
202006010110,三連複,9-15-16,2570,2
202006010110,三連単,15→16→9,9230,8
202006010111,単勝,7,430,2
202006010111,複勝,7,200,2
202006010111,複勝,8,290,5
202006010111,複勝,1,830,11
