,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,オーブルクール,牝5,55.0,石橋脩,矢野,474(+2),23.3,12.0,美浦,2021103095,1077,デクラレーションオブウォー,メイショウユウゼン,タイキシャトル,-0.7456914771031411,14,-0.4083423818598312,12,-0.063180055197421,14,-1.2198516931566412,15,0.0165737924734988,0.0341124527946223
1,1,2,プレゼンティーア,牝5,55.0,大野,田中克,494(+2),22.2,10.0,栗東,2021102153,1096,マジェスティックウォリアー,キョウエイカプリス,ゴールドアリュール,-0.5652273238462621,12,-0.1640439766001114,9,-0.0032870386899464,10,-0.5351704623852048,12,0.0328681436940488,0.0358027094646262
2,2,3,イスラアネーロ,牡7,58.0,松岡,吉村,452(-4),73.6,15.0,栗東,2019105741,1085,イスラボニータ,エリモフェザー,シニスターミニスター,-0.9746407564035524,16,-0.6753219770245992,14,-0.063180055197421,14,-1.1903199871700227,14,0.0170705436936334,0.0107991868222106
3,2,4,モンドプリューム,牡6,58.0,田辺,水野,506(-8),19.0,nan,美浦,2020103876,1075,サトノダイヤモンド,エリモフェザー,シニスターミニスター,-0.3397784075122633,11,-0.5090529375204778,13,0.0097692152845303,9,-0.1296308079107287,8,0.0493058909790866,0.0418326394797211
4,3,5,ジョーローリット,牝5,56.0,武藤,中竹,504(-2),7.5,4.0,栗東,2021100768,1169,ダノンレジェンド,ジョーカルーア,ジョーカプチーノ,0.4393254484853764,4,0.1666430076251859,4,0.0235372610111741,4,0.1123771851225658,7,0.0628060596097082,0.1059760200152935
5,3,6,ムーヴ,牡7,57.0,横山琉,池上,496(+14),15.7,8.0,美浦,2019101759,1192,ラニ,スイートマルセル,ワイルドラッシュ,-0.296880988639005,8,-0.1222650752019267,7,0.0235372610111741,4,-0.2257320497295829,11,0.044788093077156,0.0506254872684523
6,4,7,バグラダス,牡6,57.0,小崎,嘉藤,480(-8),20.7,11.0,美浦,2020106015,1152,マジェスティックウォリアー,メジェルダ,ディープインパクト,-0.7892949511440357,15,-0.8463138813731238,16,-0.0032870386899464,10,-1.955292319606907,16,0.0079437229812437,0.0383971087011933
7,4,8,ヒルノドゴール,牡5,57.0,内田博,北出,514(-12),31.4,14.0,栗東,2021103786,422,アニマルキングダム,ヒルノケアンズ,ハーツクライ,-0.2841684160443274,7,-0.2438457280511357,11,-0.063180055197421,14,0.2401715725411319,5,0.0713677400230334,0.0253127436342261
8,5,9,ブレーザー,牡5,58.0,戸崎圭,伊坂,520(-2),4.5,2.0,美浦,2021100114,5386,シゲルカガ,シゲルアンドロメダ,Birdstone,3.1796893800921837,1,-0.1365328032319451,8,0.0235372610111741,4,1.5530105481128915,1,0.265253221458509,0.1766267000254892
9,5,10,ゲイルライダー,牡4,57.0,菊沢,牧浦,508(0),6.3,1.0,栗東,2022103684,1161,ドレフォン,プライムチョイス,ロードカナロア,0.4650642089289006,3,0.2523853282830307,3,0.0235372610111741,4,-0.2169045141436681,10,0.045185211773533,0.1261619285896351
10,6,11,ブラウンラチェット,牝4,55.0,丸山,手塚久,452(+2),20.3,9.0,美浦,2022104994,1127,キズナ,フォエヴァーダーリング,Congrats,-0.6618633043938958,13,-0.799498163398545,15,-0.0243141275464804,12,-1.0376257155288284,13,0.0198866501279231,0.0391537019760936
11,6,12,ゲッティヴィラ,牡4,57.0,三浦,小栗,454(-6),44.1,13.0,栗東,2022110151,1122,Frosted,Miss Malibu,Into Mischief,-0.3370927434835492,10,-0.0437451236355325,6,-0.063180055197421,14,0.2680185317629566,4,0.073383044388966,0.0180231326556621
12,7,13,ショウナンアビアス,牡6,57.0,横山武,加藤士,504(0),16.8,7.0,美浦,2020104597,1170,ドレフォン,ショウナンカサロ,キングカメハメハ,-0.2975337343830492,9,0.0931073681865699,5,0.0235372610111741,4,-0.155686046114256,9,0.0480378061099474,0.0473107232211131
13,7,14,ポールセン,牡4,57.0,斎藤,斎藤誠,490(+4),11.1,6.0,美浦,2022110140,1178,Into Mischief,Separationofpowers,Candy Ride,0.2675952511319276,5,0.2671798997233445,2,0.0235372610111741,4,0.3551326694039739,3,0.0800624570900453,0.0716054189292524
14,8,15,ユキマル,牡6,57.0,丹内,尾形,500(0),6.4,3.0,美浦,2020101174,1091,グレーターロンドン,キニナルーイ,シニスターミニスター,1.014950434977088,2,0.6176682086418095,1,0.0235372610111741,4,0.5968746547382932,2,0.1019567831645701,0.1241906484554221
15,8,16,ロードフロンティア,牡5,57.0,川須,松下,468(-4),14.7,5.0,栗東,2021100161,1128,ロードカナロア,フラーティングアウェイ,Distorted Humor,-0.0744526206623936,6,-0.2101181639072453,10,0.0235372610111741,4,0.1235362155396518,6,0.0635108393550964,0.0540693979669865
