,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ブラッドバローズ,牡2,55.0,松若,杉山晴,460(0),7.5,2,栗東,2024101722,1154,サートゥルナーリア,パールズシャイン,ディープインパクト,0.0156099122369751,4,-0.0257527661755327,10,0.1712082841292969,1,-0.2837453437539086,7,0.0967659823497336,0.1046485213746687
1,2,2,スエヒロビリーブ,牡2,55.0,坂井,四位,424(0),12.0,6,栗東,2024100587,1163,アドマイヤマーズ,レディオブヴェニス,Loup Solitaire,-0.3451198988307297,6,0.0023242324091201,2,0.0168814795253267,3,-0.2181965328903343,4,0.1033213796565038,0.0654053258591679
2,3,3,キシゲヒーロー,牡2,55.0,角田和,中尾,486(0),29.1,9,栗東,2024104614,1186,アドマイヤマーズ,グレースグランド,アドマイヤムーン,-0.7778889172880508,9,-0.0139684370599292,8,-0.1017499334393539,9,-0.225790297345509,6,0.1025397529368643,0.0269712683955331
3,4,4,アリアニコ,牝2,55.0,西村淳,吉岡,486(0),7.2,3,栗東,2024106506,1171,アルアイン,バルバレスコ,ロードカナロア,-0.2409570236606,5,0.016858650319129,1,0.0016412005897424,4,-0.6196669954556192,8,0.0691566249357356,0.1090088764319466
4,5,5,クラルテロワ,牡2,55.0,北村友,松永幹,446(0),17.1,7,栗東,2024106721,1102,サリオス,レイフル,ドゥラメンテ,0.1737885128270218,3,-0.007935831876281,7,-0.0611880101714276,5,0.2788718973615102,1,0.1698495001358015,0.0458984742871354
5,6,6,クリスティーナ,牝2,55.0,Ｍデムーロ,飯田,496(0),28.8,8,栗東,2024102751,5212,ダンカーク,ルプス,キングズベスト,-0.4244856559468675,7,-0.0166023105184338,9,-0.0789030351505507,7,0.0439064227924825,2,0.1342826997194246,0.0272522191079866
6,7,7,ルパドゥクール,牝2,55.0,岩田望,上村,456(0),7.1,4,栗東,2024105853,1174,モーリス,ゴージャスランチ,マンハッタンカフェ,-0.4355520792392173,8,-0.0003013687885103,4,-0.0639527427148269,6,-0.9442595982748948,10,0.0499879139891185,0.1105442127197205
7,7,8,ベルセルク,牡2,55.0,幸,森田,464(0),56.5,10,栗東,2024108041,732,タワーオブロンドン,ビクトリーチャンス,ステイゴールド,-0.9143720676081046,10,-0.0035413339539701,6,-0.1064867298987482,10,-0.2188672522859487,5,0.1032521032383023,0.0138913966426551
8,8,9,ルーメンルーナエ,牡2,55.0,川田,中内田,486(0),2.1,1,栗東,2024106080,1088,エピファネイア,ルリアナ,Acclamation,2.621892505697363,1,-0.0010300819827825,5,0.0551367132161384,2,-0.6996608019739868,9,0.0638400063297894,0.3737447191952456
9,8,10,アヤノ,牝2,55.0,松山,大久保,470(0),6.4,5,栗東,2024106223,1126,サートゥルナーリア,エトワール,War Front,0.3270847118122096,2,0.0004129624958495,3,-0.0993454526434721,8,-0.1831742942663064,3,0.107004036708726,0.1226349859859399
