,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ヴィジブルライト,牡2,56.0,団野,和田郎,美浦,2022104860,01180,ヘニーヒューズ Henny Hughes(米) ,スペクトロライト ,ディープインパクト ,-0.04298465025537063,1
1,2,2,キョウキランブ,牡2,56.0,北村宏,古賀,美浦,2022103115,01043,エスケンデレヤ ,タキオンメーカー ,エンパイアメーカー Empire Maker(米) ,-0.48314661993242247,2
2,3,3,ケイアイカラキア,牡2,56.0,吉田豊,上原博,美浦,2022103855,00733,ミスターメロディ ,クインズゴールド ,ステイゴールド ,-1.9653567996988992,8
3,4,4,ファイアトリック,牡2,56.0,荻野極,伊坂,美浦,2022101067,01160,タリスマニック Talismanic(英) ,ドラゴンホマレ ,トーセンホマレボシ ,-1.4853951653947963,6
4,5,5,トップオブグローリ,牝2,52.0,▲石田,尾形,美浦,2022104128,01203,ダノンレジェンド ,サトノニーケ ,マンハッタンカフェ ,-2.6728198827140677,9
5,6,6,ルジュウェール,牡2,55.0,☆原,小手川,美浦,2022103578,01184,ダノンバラード ,ラタンドレス ,エンパイアメーカー Empire Maker(米) ,-1.572506809110348,7
6,7,7,ミトノオルフェ,牡2,56.0,木幡巧,牧,美浦,2022104053,01162,オルフェーヴル ,インヴィンシブルタッチ ,Invincible Spirit (愛) ,-0.5805955072257254,3
7,7,8,オオタチ,牡2,56.0,野中,久保田,美浦,2022101234,01158,ルヴァンスレーヴ ,チェス ,フリオーソ ,-1.0169937755646064,5
8,8,9,チューリップ,牝2,55.0,岩部,南田,美浦,2022103323,00726,ロジャーバローズ ,チェリッシュユー ,ヴィクトワールピサ ,-0.9356957460807296,4
9,8,10,キャバリエクエスト,牡2,55.0,☆田口,大和田,美浦,2022107159,01208,ストロングリターン ,サンデーアゲイン ,マーベラスサンデー ,-3.393766267404644,10
