,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ダオラダオラ,セ4,55.0,▲川端,羽月,栗東,2020104336,01195,ドレフォン Drefong(米) ,シェーネフラウ ,ゼンノロブロイ ,-0.9364334744076459,6
1,2,2,メイショウコナン,牡3,55.0,☆小沢,荒川,栗東,2021103064,01185,ロジャーバローズ ,ケイティーズミスト ,Posse ,-1.510603342954877,8
2,3,3,イッツナッシング,牝3,52.0,◇永島,水野,美浦,2021103040,01187,エスケンデレヤ ,ディアジーローズ ,ワイルドラッシュ Wild Rush(米) ,0.11319063171623142,2
3,4,4,リックスター,牝4,52.0,★古川奈,鹿戸,美浦,2020103593,01190,エピファネイア ,プロレタリアト ,ハーツクライ ,-2.21971734765021,10
4,5,5,メイショウカシワデ,牡3,56.0,角田和,角田,栗東,2021103154,01186,シニスターミニスター Sinister Minister(米) ,マノアラニ ,アグネスタキオン ,0.2517634826948018,1
5,6,6,ウヌボレヤサン,牡3,53.0,▲長浜,本間,美浦,2021104052,01214,ダノンレジェンド ,サクラヴァニータ ,サクラローレル ,-1.2774236130644827,7
6,7,7,ウッドショック,牡5,55.0,▲佐藤,杉浦,美浦,2019106923,01207,ルーラーシップ ,ジェラテリアバール ,マンハッタンカフェ ,-1.7066825650600903,9
7,7,8,アッティラ,牡4,57.0,☆横山琉,相沢,美浦,2020102185,01192,ジャスタウェイ ,ショコラーチ ,キンシャサノキセキ ,-0.8743042805490049,5
8,8,9,イデアユウシン,牡4,58.0,佐々木,松永康,美浦,2020106549,01197,ドレフォン Drefong(米) ,コウヨウマリア ,ダンスインザダーク ,0.11149002542887469,3
9,8,10,ムーンスカイ,牡4,57.0,☆松本,牧田,栗東,2020102273,01191,トゥザワールド ,スターリットスカイ ,フジキセキ ,-0.19287899414354362,4
