,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父
0,1,1,ヒカルエリザベス,牝3,56.0,井上,的場,美浦,2021104487,01151,ニシケンモノノフ ,マヤノヴァイオラ ,エンパイアメーカー Empire Maker(米) 
1,2,2,シャドウダッチェス,牝4,58.0,石神深,深山,美浦,2020102872,01059,ヘニーヒューズ Henny Hughes(米) ,シャドウストリーム ,サンデーサイレンス Sunday Silence(米) 
2,3,3,タロントゥーズ,牡4,60.0,森一,大久保,栗東,2020102932,01139,ダイワメジャー ,ダイワダッチェス ,ワークフォース Workforce(英) 
3,4,4,マケルナマサムネ,牡6,60.0,難波,畑端,栗東,2018105814,01066,ディープブリランテ ,ナオミノユメ ,ジャングルポケット 
4,5,5,ミスズグランドオー,牡6,60.0,上野,伊藤圭,美浦,2018103724,01087,サウスヴィグラス ,スズカシャンティー ,Giant's Causeway (米) 
5,6,6,サンマルグレイト,牡4,60.0,大江圭,佐藤吉,美浦,2020101779,01120,グレーターロンドン ,サンマルベラータ ,ハービンジャー Harbinger(英) 
6,7,7,サラフィエル,セ5,60.0,伴,鈴木慎,美浦,2019101464,01149,ヤマニンセラフィム ,ティフィン ,トワイニング Twining(米) 
