,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ニシノヒナアラレ,牝2,55.0,野中,根本,美浦,2022100678,01158,モズアスコット ,ニシノヒナマツリ ,マツリダゴッホ ,-1.3204600894282057,2
1,2,2,ラファエラエンゼル,牝2,55.0,丸田,武市,美浦,2022104544,01117,アルアイン ,ラファエラ ,ジャングルポケット ,-3.594048477674992,10
2,3,3,ステレオプシス,牝2,54.0,☆原,尾関,美浦,2022105378,01184,レッドファルクス ,ステレオグラム ,ローエングリン ,-3.2699072439563484,8
3,4,4,アズーラ,牝2,52.0,▲石田,佐藤吉,美浦,2022103034,01203,ストロングリターン ,ピジョンレッド ,キングズベスト King's Best(米) ,-3.2725417932663605,9
4,5,5,ダノンリュラ,牝2,55.0,田辺,菊沢,美浦,2022105138,01075,ドレフォン Drefong(米) ,リュラ ,ステイゴールド ,-0.05071445355309509,1
5,6,6,コスモサンブライト,牝2,55.0,木幡巧,大和田,美浦,2022106777,01162,ウインブライト ,コスモコルデス ,ゴールドヘイロー ,-1.8876500721804625,6
6,7,7,バレドラパン,牝2,55.0,団野,奥村武,美浦,2022105781,01180,モーリス ,クードラパン ,ダイワメジャー ,-1.4555943847596076,4
7,7,8,ブラックティンカー,牝2,55.0,柴田大,和田雄,美浦,2022100075,01009,シルバーステート ,パシュート ,キングヘイロー ,-2.812188538244708,7
8,8,9,プリンセスロロ,牝2,55.0,吉田豊,戸田,美浦,2022105499,00733,ストロングリターン ,プリンセスルシータ ,サンデーサイレンス Sunday Silence(米) ,-1.7246351956518786,5
9,8,10,カリーン,牝2,55.0,石川,蛯名正,美浦,2022105532,01150,デクラレーションオブウォー ,ムニラー Munirah(米) ,Kitten's Joy (米) ,-1.350946107080508,3
