,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ピリカサンライズ,牝3,53.0,菊沢,牧浦,栗東,2022105458,01161,サトノクラウン ,Pirika (愛) ,Monsun ,0.08217472453558092,2
1,2,2,オールウェズキズナ,牝4,56.0,佐々木,矢作,栗東,2021105479,01197,キズナ ,ガリレオオールウェイズ Galileo Always(愛) ,Galileo (愛) ,-0.950813646014486,4
2,3,3,オンザスクエア,牝3,53.0,横山和,上原佑,美浦,2022105798,01140,Vekoma ヴェコマ(米) ,サーティーンスクエアド ,Liaison ,-0.6336801925752734,3
3,4,4,エイトスターズ,牝5,56.0,吉田隼,坂口,栗東,2020103772,01095,ジャスタウェイ ,インザスポットライト In The Spotlight(愛) ,Exceed And Excel ,-1.3116271593818762,5
4,5,5,ストラニエーロ,牝3,53.0,横山武,尾関,美浦,2022106613,01170,キズナ ,アニエラ ,Dubawi ,-1.6209165539574104,6
5,6,6,テリオスルル,牝4,56.0,古川吉,田島,美浦,2021105491,01015,アルアイン ,ギエム ,Medaglia d'Oro ,-2.407878131418123,7
6,7,7,モカラルビー,牝4,56.0,黛,田村,美浦,2021103031,01109,サトノダイヤモンド ,クロコスミア ,ステイゴールド ,-6.7769963826148585,9
7,7,8,レイピカケ,牝4,56.0,武豊,野中,栗東,2021106904,00666,ハービンジャー Harbinger(英) ,シンデレラ ,ハーツクライ ,2.61871651295557,1
8,8,9,キューティクローム,牝4,56.0,松岡,堀内,美浦,2021101176,01085,カリフォルニアクローム California Chrome(米) ,シナル ,キングカメハメハ ,-6.789180736071281,10
9,8,10,ウインデイジー,牝4,56.0,丹内,宮,栗東,2021106194,01091,ゴールドシップ ,ウインアキレア ,コンデュイット Conduit(愛) ,-4.357264439352425,8
