,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,クラウンテック,牡3,57.0,加藤,梅田,栗東,2022101291,01156,アドマイヤマーズ ,ニアメ Niamey(英) ,Pivotal ,0.31962634499213194,4
1,1,2,ウインフルゴラ,牝3,52.0,▲田山,新谷,栗東,2022106219,01220,サンダースノー Thunder Snow(愛) ,ウインプリメーラ ,ステイゴールド ,-1.8113074759824812,14
2,2,3,ラブリーリディア,牝3,55.0,小沢,中内田,栗東,2022100625,01185,エピファネイア ,オールフォーラヴ ,ディープインパクト ,0.3281613127921945,3
3,2,4,ルクスフレンジー,牡3,57.0,酒井,松永幹,栗東,2022104126,01034,モーリス ,サトノアイリ ,ステイゴールド ,-0.9840104523865886,8
4,3,5,ミッキータンバリン,牝3,55.0,松若,池添,栗東,2022101502,01154,ミッキーアイル ,ミッキーマンドリン ,ロードカナロア ,-1.2097422070779356,10
5,3,6,ギザキズラヴ,牝3,54.0,☆西塚,藤原,栗東,2022106715,01200,キズナ ,アップワードスパイラル Upward Spiral(英) ,Teofilo ,0.7126422689604754,2
6,4,7,ラムセスノムスメ,牝3,51.0,★河原田,梅田,栗東,2022100008,01204,サイモンラムセス ,ニシノヘレンド ,Oasis Dream (英) ,-0.8716496345895287,7
7,4,8,コスモグローリー,牡3,57.0,和田竜,北出,栗東,2022105470,01018,キズナ ,フォルト Fault(米) ,Blame ,0.1207088480063428,5
8,5,9,フェイトライン,牡3,56.0,☆吉村,斉藤崇,栗東,2022104992,01216,サトノアラジン ,フェイトカラー ,サクラバクシンオー ,-3.1535220666404755,18
9,5,10,コンタンゴ,牡3,57.0,松山,藤原,栗東,2022107399,01126,ロードカナロア ,ディメンシオン ,ディープインパクト ,0.7723784665384883,1
10,6,11,アトラーレ,牝3,52.0,▲和田陽,中村,栗東,2022109094,01223,リアルスティール ,ピクチャーポーズ ,ロードカナロア ,-1.951811060904427,15
11,6,12,トウカイフルーレ,牡3,56.0,☆高杉,野中,栗東,2022102445,01213,ファインニードル ,トウカイセンス ,ハーツクライ ,-1.3972829869073509,11
12,7,13,アズユーライク,牝3,55.0,ルメール,西園翔,栗東,2022101767,05339,エピファネイア ,レッドジョコンダ ,Frankel ,-1.5330644005679814,12
13,7,14,マジェスティルール,牡3,55.0,◇永島,荒川,栗東,2022105555,01187,ルーラーシップ ,リセエンヌ ,ディープインパクト ,-0.43067767798541934,6
14,7,15,サラサラヘアー,牝3,55.0,Ｍデムーロ,前川,栗東,2022103463,05212,ゴールデンマンデラ ,シシャモムスメ ,バトルプラン Battle Plan(米) ,-1.2026358196327862,9
15,8,16,マギームーン,牝3,55.0,田口,庄野,栗東,2022105379,01208,スワーヴリチャード ,ストロベリームーン ,キンシャサノキセキ ,-2.255282448227581,17
16,8,17,イーブンベター,牝3,55.0,幸,牧浦,栗東,2022106540,00732,リアルスティール ,サムシングジャスト ,ヴィクトワールピサ ,-1.9847609894392915,16
17,8,18,アルピノ,牡3,57.0,川田,千田,栗東,2022101721,01088,サートゥルナーリア ,アンリミット ,メイショウボーラー ,-1.7557530388765072,13
