,式別,馬番,配当,人気
0,単勝,13,2510,7
1,複勝,13,340,7
2,複勝,10,110,1
3,複勝,2,150,2
4,枠連,6-7,1220,5
5,馬連,10-13,1730,6
6,ワイド,10-13,540,7
7,ワイド,2-13,1300,13
8,ワイド,2-10,190,1
9,馬単,13→10,5250,15
10,3連複,2-10-13,2230,7
11,3連単,13→10→2,21950,73
