,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,コスモサンビタリア,牝3,55.0,丸山,西園翔,栗東,2022106765,1127,ゴールドシップ ,ヴァレディクトーリアン Valedictorian(米) ,Temple City ,0.037108329099476166,9,-0.2236693618561195,9,,
1,1,2,サリーチェ,牝3,55.0,佐々木,池添,栗東,2022104794,1197,ドゥラメンテ ,サロミナ Salomina(独) ,Lomitas ,-0.30601782638006747,11,-0.3423396524558958,11,,
2,2,3,ウエスタンタマヤ,牝3,52.0,▲橋木,西園正,栗東,2022103465,1215,サンダースノー Thunder Snow(愛) ,プテリュクス ,スマートファルコン ,0.26303708705103057,7,-0.1455318286695656,7,,
3,2,4,オーケーサイン,牝3,55.0,和田翼,谷,栗東,2022102872,1146,サングラス ,シンセツ ,ホワイトマズル White Muzzle(英) ,-1.5187234538455354,15,-0.7617542815219417,15,,
4,3,5,ホリゾンブルー,牝3,55.0,斎藤,吉田,栗東,2022106762,1178,ゴールドシップ ,アリスブルー ,マンハッタンカフェ ,0.9187099036395074,3,0.08123282462299625,3,,
5,3,6,ローズゴジャール,牝3,55.0,城戸,荒川,栗東,2022103065,1147,ルヴァンスレーヴ ,ロザリウム ,キングカメハメハ ,-0.12267925663078423,10,-0.27893194947887257,10,,
6,4,7,リュクスビスケッツ,牝3,52.0,▲上里,加藤士,美浦,2022105565,1217,マインドユアビスケッツ Mind Your Biscuits(米) ,レイクキャリー ,ダイワメジャー ,0.5895533237701246,5,-0.032606083784721664,5,,
7,4,8,マンノミューズ,牝3,55.0,角田和,角田,栗東,2022106518,1186,モズアスコット ,マンノアクトレス ,ハーツクライ ,1.3047248726076726,2,0.21473622508308385,2,,
8,5,9,インナモラート,牝3,54.0,☆西塚,千田,栗東,2022100636,1200,ジャスタウェイ ,ティアーモ ,キングカメハメハ ,-2.749525909226341,16,-1.1874277043096317,16,,
9,5,10,デザフィアドール,牝3,52.0,▲川端,宮本,栗東,2022105172,1195,ミッキーアイル ,レンブランサ ,ヘニーヒューズ Henny Hughes(米) ,-0.8229789394180291,14,-0.521130818717356,14,,
10,6,11,ロジステート,牝3,51.0,★小林美,尾形,美浦,2022103450,1206,シルバーステート ,ロジシエロ ,ロジユニヴァース ,0.6034359516603685,4,-0.02780477248940126,4,,
11,6,12,キャッチーラン,牝3,52.0,▲舟山,浜田,栗東,2022102495,1221,サトノアラジン ,マツリダワルツ ,チーフベアハート Chief Bearhart(加) ,-0.5968468890957568,12,-0.44292297679937914,12,,
12,7,13,エリタージュソング,牝3,55.0,小沢,吉岡,栗東,2022103534,1185,ブリックスアンドモルタル Bricks and Mortar(米) ,デスティニーソング ,メイショウボーラー ,0.4474397026296672,6,-0.08175612510219278,6,,
13,7,14,ヴォルクメア,牝3,52.0,▲田山,新谷,栗東,2022106628,1220,ラニ ,ガラッシアファータ ,Distorted Humor (米) ,2.445216157357779,1,0.6091755006278368,1,,
14,8,15,ゴールドドロップ,牝3,52.0,▲今村,寺島,栗東,2022103585,1193,ゴールドシップ ,レアドロップ ,キンシャサノキセキ ,-0.6525078094784651,13,-0.4621733239133601,13,,
15,8,16,ミッシングユー,牝3,55.0,鮫島駿,橋口,栗東,2022103269,1157,エピファネイア ,ラヴアンドフェイス Love and Faith(米) ,Corinthian (米) ,0.22670035353435344,8,-0.15809889957631199,8,,
