,式別,馬番,配当,人気
202602010608,ワイド,5-9,3250,35
202602010608,ワイド,6-9,720,8
202602010608,ワイド,5-6,3890,38
202602010608,馬単,9→5,20570,57
202602010608,三連複,5-6-9,23760,77
202602010608,三連単,9→5→6,125580,380
202602010609,単勝,1,180,1
202602010609,複勝,1,110,1
202602010609,複勝,4,130,2
202602010609,複勝,3,170,4
202602010609,枠連,1-4,390,1
202602010609,馬連,1-4,420,1
202602010609,ワイド,1-4,180,1
202602010609,ワイド,1-3,280,2
202602010609,ワイド,3-4,340,5
202602010609,馬単,1→4,610,1
202602010609,三連複,1-3-4,730,1
202602010609,三連単,1→4→3,2230,2
202602010610,単勝,1,310,1
202602010610,複勝,1,150,3
202602010610,複勝,10,130,1
202602010610,複勝,6,160,4
202602010610,枠連,1-8,870,4
202602010610,馬連,1-10,1050,4
202602010610,ワイド,1-10,420,4
202602010610,ワイド,1-6,480,6
202602010610,ワイド,6-10,320,2
202602010610,馬単,1→10,1720,5
202602010610,三連複,1-6-10,1770,5
202602010610,三連単,1→10→6,9070,26
202602010611,単勝,2,1400,10
202602010611,複勝,2,540,9
202602010611,複勝,10,410,8
202602010611,複勝,3,540,10
202602010611,枠連,2-6,2180,11
202602010611,馬連,2-10,12080,49
202602010611,ワイド,2-10,3420,49
202602010611,ワイド,2-3,4060,53
202602010611,ワイド,3-10,2240,34
202602010611,馬単,2→10,20220,91
202602010611,三連複,2-3-10,45780,180
202602010611,三連単,2→10→3,326840,1241
202602010612,単勝,12,1600,8
202602010612,複勝,12,470,7
202602010612,複勝,14,200,2
202602010612,複勝,7,2520,14
202602010612,枠連,7-8,2730,11
202602010612,馬連,12-14,5180,20
202602010612,ワイド,12-14,1720,18
202602010612,ワイド,7-12,20490,89
202602010612,ワイド,7-14,9610,69
202602010612,馬単,12→14,11210,45
202602010612,三連複,7-12-14,140660,254
202602010612,三連単,12→14→7,729440,1347
202602010701,単勝,7,700,3
202602010701,複勝,7,160,3
202602010701,複勝,2,110,1
202602010701,複勝,5,200,4
202602010701,枠連,2-7,410,2
202602010701,馬連,2-7,490,2
202602010701,ワイド,2-7,210,2
202602010701,ワイド,5-7,430,5
202602010701,ワイド,2-5,320,3
202602010701,馬単,7→2,1180,5
202602010701,三連複,2-5-7,840,3
202602010701,三連単,7→2→5,4930,16
202602010702,単勝,16,1050,4
202602010702,複勝,16,200,4
202602010702,複勝,3,110,1
202602010702,複勝,5,150,2
202602010702,枠連,2-8,1030,4
202602010702,馬連,3-16,1190,4
202602010702,ワイド,3-16,420,4
202602010702,ワイド,5-16,890,10
202602010702,ワイド,3-5,320,2
202602010702,馬単,16→3,2820,9
202602010702,三連複,3-5-16,2150,6
202602010702,三連単,16→3→5,16210,43
202602010703,単勝,9,250,1
202602010703,複勝,9,140,1
202602010703,複勝,6,590,8
202602010703,複勝,10,250,4
202602010703,枠連,5-7,370,1
202602010703,馬連,6-9,4160,15
202602010703,ワイド,6-9,1200,16
202602010703,ワイド,9-10,540,5
202602010703,ワイド,6-10,2710,23
202602010703,馬単,9→6,6450,22
202602010703,三連複,6-9-10,9000,22
202602010703,三連単,9→6→10,40720,123
202602010704,単勝,14,1720,6
202602010704,複勝,14,460,6
202602010704,複勝,2,290,4
202602010704,複勝,1,430,5
202602010704,枠連,1-7,2790,11
202602010704,馬連,2-14,6250,24
202602010704,ワイド,2-14,2020,23
202602010704,ワイド,1-14,3130,30
202602010704,ワイド,1-2,1150,12
202602010704,馬単,14→2,15810,51
202602010704,三連複,1-2-14,19250,59
202602010704,三連単,14→2→1,161770,489
202602010705,単勝,3,150,1
202602010705,複勝,3,110,1
202602010705,複勝,2,790,5
202602010705,馬連,2-3,2730,7
202602010705,ワイド,2-3,560,7
202602010705,ワイド,3-5,120,1
202602010705,ワイド,2-5,680,8
202602010705,馬単,3→2,3710,13
202602010705,三連複,2-3-5,1100,5
202602010705,三連単,3→2→5,8020,28
202602010706,単勝,5,210,1
202602010706,複勝,5,110,1
202602010706,複勝,11,300,7
202602010706,複勝,2,180,3
202602010706,枠連,4-7,730,2
202602010706,馬連,5-11,2070,7
202602010706,ワイド,5-11,650,8
202602010706,ワイド,2-5,300,1
202602010706,ワイド,2-11,1170,17
202602010706,馬単,5→11,3060,10
202602010706,三連複,2-5-11,3150,10
202602010706,三連単,5→11→2,11870,33
202602010707,単勝,10,1260,4
202602010707,複勝,10,190,4
202602010707,複勝,3,110,1
202602010707,複勝,5,350,6
202602010707,枠連,3-8,570,3
202602010707,馬連,3-10,1160,5
202602010707,ワイド,3-10,380,4
202602010707,ワイド,5-10,2120,15
202602010707,ワイド,3-5,630,7
202602010707,馬単,10→3,2620,10
202602010707,三連複,3-5-10,4540,11
202602010707,三連単,10→3→5,27890,74
202602010708,単勝,3,160,1
202602010708,複勝,3,150,2
202602010708,複勝,4,440,5
202602010708,馬連,3-4,1300,5
202602010708,ワイド,3-4,500,7
202602010708,ワイド,2-3,1160,11
202602010708,ワイド,2-4,4040,19
202602010708,馬単,3→4,1520,6
202602010708,三連複,2-3-4,11550,21
202602010708,三連単,3→4→2,25530,59
202602010709,単勝,6,640,5
202602010709,複勝,6,190,5
202602010709,複勝,7,140,1
202602010709,複勝,1,150,2
202602010709,枠連,6-7,1230,5
202602010709,馬連,6-7,1110,3
202602010709,ワイド,6-7,410,5
202602010709,ワイド,1-6,570,10
202602010709,ワイド,1-7,440,7
202602010709,馬単,6→7,2480,10
202602010709,三連複,1-6-7,1780,5
202602010709,三連単,6→7→1,10840,38
202602010710,単勝,2,190,1
202602010710,複勝,2,120,1
202602010710,複勝,1,220,4
202602010710,複勝,6,2510,13
202602010710,枠連,1-2,800,3
202602010710,馬連,1-2,840,3
202602010710,ワイド,1-2,410,3
202602010710,ワイド,2-6,5410,42
202602010710,ワイド,1-6,12640,60
202602010710,馬単,2→1,1200,3
202602010710,三連複,1-2-6,35500,84
202602010710,三連単,2→1→6,67120,198
202602010711,単勝,8,570,3
202602010711,複勝,8,220,2
202602010711,複勝,12,300,4
202602010711,複勝,14,520,9
202602010711,枠連,4-6,940,3
202602010711,馬連,8-12,4400,14
202602010711,ワイド,8-12,1900,20
202602010711,ワイド,8-14,2370,30
202602010711,ワイド,12-14,3660,41
202602010711,馬単,8→12,7400,25
202602010711,三連複,8-12-14,33170,109
202602010711,三連単,8→12→14,157100,481
202602010712,単勝,6,190,1
202602010712,複勝,6,130,1
202602010712,複勝,4,400,4
202602010712,馬連,4-6,1370,2
202602010712,ワイド,4-6,270,3
202602010712,ワイド,3-6,120,1
202602010712,ワイド,3-4,270,2
202602010712,馬単,6→4,1750,3
202602010712,三連複,3-4-6,440,2
202602010712,三連単,6→4→3,3120,11
202602010801,単勝,4,940,5
202602010801,複勝,4,580,5
202602010801,複勝,7,390,3
202602010801,複勝,2,300,2
202602010801,枠連,4-7,3860,12
202602010801,馬連,4-7,3210,10
202602010801,ワイド,4-7,870,11
202602010801,ワイド,2-4,760,9
202602010801,ワイド,2-7,450,5
202602010801,馬単,4→7,7120,24
202602010801,三連複,2-4-7,4270,12
202602010801,三連単,4→7→2,35920,111
202602010802,単勝,10,180,1
202602010802,複勝,10,110,1
202602010802,複勝,3,120,2
202602010802,複勝,7,130,3
202602010802,枠連,3-7,410,1
202602010802,馬連,3-10,460,1
202602010802,ワイド,3-10,200,1
202602010802,ワイド,7-10,210,2
202602010802,ワイド,3-7,290,3
202602010802,馬単,10→3,710,2
202602010802,三連複,3-7-10,530,1
202602010802,三連単,10→3→7,1750,1
202602010803,単勝,11,4460,8
202602010803,複勝,11,420,8
202602010803,複勝,1,130,2
202602010803,複勝,13,110,1
202602010803,枠連,1-7,980,3
202602010803,馬連,1-11,4830,14
202602010803,ワイド,1-11,1230,15
202602010803,ワイド,11-13,960,12
202602010803,ワイド,1-13,190,1
202602010803,馬単,11→1,17300,43
202602010803,三連複,1-11-13,2540,7
202602010803,三連単,11→1→13,44780,129
202602010804,単勝,16,610,3
202602010804,複勝,16,250,4
202602010804,複勝,2,310,6
202602010804,複勝,13,500,9
202602010804,枠連,1-8,2080,9
202602010804,馬連,2-16,2980,14
202602010804,ワイド,2-16,1060,14
202602010804,ワイド,13-16,2020,32
202602010804,ワイド,2-13,2620,37
202602010804,馬単,16→2,5180,25
202602010804,三連複,2-13-16,22300,83
202602010804,三連単,16→2→13,80710,326
202602010805,単勝,1,130,1
202602010805,複勝,1,110,1
202602010805,複勝,2,150,2
202602010805,馬連,1-2,290,1
202602010805,ワイド,1-2,130,2
202602010805,ワイド,1-3,130,1
202602010805,ワイド,2-3,210,4
202602010805,馬単,1→2,370,1
202602010805,三連複,1-2-3,230,1
202602010805,三連単,1→2→3,710,1
202602010806,単勝,6,560,3
202602010806,複勝,6,160,3
202602010806,複勝,16,140,2
202602010806,複勝,12,120,1
202602010806,枠連,3-8,1140,5
202602010806,馬連,6-16,1400,4
202602010806,ワイド,6-16,550,6
202602010806,ワイド,6-12,350,2
202602010806,ワイド,12-16,220,1
202602010806,馬単,6→16,2760,8
202602010806,三連複,6-12-16,1320,1
202602010806,三連単,6→16→12,10860,18
202602010807,単勝,7,330,2
202602010807,複勝,7,150,3
202602010807,複勝,8,150,5
202602010807,複勝,2,150,2
202602010807,枠連,7-8,880,5
202602010807,馬連,7-8,860,5
202602010807,ワイド,7-8,350,5
202602010807,ワイド,2-7,390,7
202602010807,ワイド,2-8,420,8
202602010807,馬単,7→8,1330,6
202602010807,三連複,2-7-8,1340,7
202602010807,三連単,7→8→2,4940,20
202602010808,単勝,4,210,1
202602010808,複勝,4,110,1
202602010808,複勝,2,140,3
202602010808,複勝,1,170,4
202602010808,馬連,2-4,650,2
202602010808,ワイド,2-4,230,2
202602010808,ワイド,1-4,340,5
202602010808,ワイド,1-2,370,6
202602010808,馬単,4→2,1060,3
202602010808,三連複,1-2-4,1030,3
202602010808,三連単,4→2→1,4500,13
202602010809,単勝,16,860,4
202602010809,複勝,16,240,4
202602010809,複勝,3,780,11
202602010809,複勝,6,170,1
202602010809,枠連,2-8,8500,25
202602010809,馬連,3-16,24480,62
202602010809,ワイド,3-16,6670,64
202602010809,ワイド,6-16,460,3
202602010809,ワイド,3-6,2680,31
202602010809,馬単,16→3,36500,100
202602010809,三連複,3-6-16,17830,54
202602010809,三連単,16→3→6,180730,563
202602010810,単勝,1,180,1
202602010810,複勝,1,110,1
202602010810,複勝,7,170,2
202602010810,複勝,11,230,5
202602010810,枠連,1-6,440,1
202602010810,馬連,1-7,670,1
202602010810,ワイド,1-7,300,2
202602010810,ワイド,1-11,450,5
202602010810,ワイド,7-11,700,7
202602010810,馬単,1→7,1060,2
202602010810,三連複,1-7-11,1650,2
202602010810,三連単,1→7→11,5110,3
202602010811,単勝,11,510,4
202602010811,複勝,11,210,4
202602010811,複勝,6,340,6
202602010811,複勝,7,230,5
202602010811,枠連,6-8,660,2
202602010811,馬連,6-11,3870,17
202602010811,ワイド,6-11,1260,16
202602010811,ワイド,7-11,650,10
202602010811,ワイド,6-7,1650,21
202602010811,馬単,11→6,7780,34
202602010811,三連複,6-7-11,7370,29
202602010811,三連単,11→6→7,41770,166
202602010812,単勝,4,230,1
202602010812,複勝,4,110,1
202602010812,複勝,7,190,4
202602010812,複勝,10,190,3
202602010812,枠連,4-7,780,2
202602010812,馬連,4-7,760,2
202602010812,ワイド,4-7,320,2
202602010812,ワイド,4-10,350,4
202602010812,ワイド,7-10,900,11
202602010812,馬単,4→7,1100,3
202602010812,三連複,4-7-10,1920,7
202602010812,三連単,4→7→10,5450,15
202602010901,単勝,1,270,2
202602010901,複勝,1,110,2
202602010901,複勝,5,110,1
202602010901,複勝,10,140,3
202602010901,枠連,1-5,230,1
202602010901,馬連,1-5,230,1
202602010901,ワイド,1-5,130,1
202602010901,ワイド,1-10,330,6
202602010901,ワイド,5-10,230,2
202602010901,馬単,1→5,440,1
202602010901,三連複,1-5-10,480,2
202602010901,三連単,1→5→10,1650,4
202602010902,単勝,7,600,4
202602010902,複勝,7,160,1
202602010902,複勝,3,220,4
202602010902,複勝,4,310,6
202602010902,枠連,3-5,780,3
202602010902,馬連,3-7,1810,6
202602010902,ワイド,3-7,670,4
202602010902,ワイド,4-7,1200,17
202602010902,ワイド,3-4,1000,13
202602010902,馬単,7→3,4190,14
202602010902,三連複,3-4-7,5890,20
202602010902,三連単,7→3→4,39650,149
202602010903,単勝,6,290,1
202602010903,複勝,6,150,1
202602010903,複勝,5,440,7
202602010903,複勝,4,860,11
202602010903,枠連,3-3,2730,13
202602010903,馬連,5-6,2630,9
202602010903,ワイド,5-6,810,7
202602010903,ワイド,4-6,1830,19
202602010903,ワイド,4-5,7710,62
202602010903,馬単,6→5,3910,13
202602010903,三連複,4-5-6,20530,65
202602010903,三連単,6→5→4,73420,228
202602010904,単勝,14,350,1
202602010904,複勝,14,140,1
202602010904,複勝,4,210,4
202602010904,複勝,2,190,3
202602010904,枠連,3-8,850,3
202602010904,馬連,4-14,1400,3
202602010904,ワイド,4-14,540,3
202602010904,ワイド,2-14,620,4
202602010904,ワイド,2-4,760,7
202602010904,馬単,14→4,2450,4
202602010904,三連複,2-4-14,3450,6
202602010904,三連単,14→4→2,14450,21
202602010905,単勝,8,130,1
202602010905,複勝,8,110,1
202602010905,複勝,11,130,2
202602010905,複勝,6,410,9
202602010905,枠連,7-8,240,1
202602010905,馬連,8-11,290,1
202602010905,ワイド,8-11,170,1
202602010905,ワイド,6-8,780,10
202602010905,ワイド,6-11,1440,17
202602010905,馬単,8→11,370,1
202602010905,三連複,6-8-11,2830,8
202602010905,三連単,8→11→6,4780,10
202602010906,単勝,9,200,1
202602010906,複勝,9,110,1
202602010906,複勝,4,170,3
202602010906,複勝,3,190,4
202602010906,枠連,4-7,590,2
202602010906,馬連,4-9,690,2
202602010906,ワイド,4-9,330,2
202602010906,ワイド,3-9,400,4
202602010906,ワイド,3-4,490,7
202602010906,馬単,9→4,1110,3
202602010906,三連複,3-4-9,1170,4
202602010906,三連単,9→4→3,4030,7
202602010907,単勝,4,580,3
202602010907,複勝,4,190,3
202602010907,複勝,6,200,4
202602010907,複勝,1,460,7
202602010907,枠連,3-4,660,3
202602010907,馬連,4-6,1820,8
202602010907,ワイド,4-6,440,3
202602010907,ワイド,1-4,1260,16
202602010907,ワイド,1-6,1560,20
202602010907,馬単,4→6,3550,14
202602010907,三連複,1-4-6,7220,25
202602010907,三連単,4→6→1,31600,102
202602010908,単勝,8,1000,5
202602010908,複勝,8,190,4
202602010908,複勝,1,180,3
202602010908,複勝,4,150,1
202602010908,枠連,1-6,1850,10
202602010908,馬連,1-8,1640,8
202602010908,ワイド,1-8,560,7
202602010908,ワイド,4-8,550,6
202602010908,ワイド,1-4,470,4
202602010908,馬単,8→1,3860,17
202602010908,三連複,1-4-8,2760,8
202602010908,三連単,8→1→4,17390,56
202602010909,単勝,4,1870,8
202602010909,複勝,4,490,7
202602010909,複勝,8,320,5
202602010909,複勝,9,410,6
202602010909,枠連,4-7,4730,12
202602010909,馬連,4-8,5980,21
202602010909,ワイド,4-8,1360,18
202602010909,ワイド,4-9,2270,24
202602010909,ワイド,8-9,1430,19
202602010909,馬単,4→8,16690,45
202602010909,三連複,4-8-9,19720,50
202602010909,三連単,4→8→9,164230,324
202602010910,単勝,7,320,2
202602010910,複勝,7,190,2
202602010910,複勝,2,150,1
202602010910,複勝,6,620,10
202602010910,枠連,2-5,540,1
202602010910,馬連,2-7,580,1
202602010910,ワイド,2-7,390,3
202602010910,ワイド,6-7,2100,27
202602010910,ワイド,2-6,1390,17
202602010910,馬単,7→2,890,1
202602010910,三連複,2-6-7,5560,16
202602010910,三連単,7→2→6,15870,37
202602010911,単勝,1,450,2
202602010911,複勝,1,190,3
202602010911,複勝,3,190,2
202602010911,複勝,2,690,8
202602010911,枠連,1-3,1150,5
202602010911,馬連,1-3,1110,5
202602010911,ワイド,1-3,500,4
202602010911,ワイド,1-2,1860,20
202602010911,ワイド,2-3,2520,25
202602010911,馬単,1→3,2200,8
202602010911,三連複,1-2-3,8740,29
202602010911,三連単,1→3→2,32140,110
202602010912,単勝,1,150,1
202602010912,複勝,1,110,1
202602010912,複勝,4,140,2
202602010912,複勝,8,370,7
202602010912,馬連,1-4,360,1
202602010912,ワイド,1-4,190,1
202602010912,ワイド,1-8,830,11
202602010912,ワイド,4-8,930,14
202602010912,馬単,1→4,480,1
202602010912,三連複,1-4-8,2200,9
202602010912,三連単,1→4→8,7470,23
202602011001,単勝,4,430,2
202602011001,複勝,4,120,2
202602011001,複勝,6,110,1
202602011001,複勝,12,170,4
202602011001,枠連,4-5,360,1
202602011001,馬連,4-6,360,1
202602011001,ワイド,4-6,180,1
202602011001,ワイド,4-12,460,5
202602011001,ワイド,6-12,330,4
202602011001,馬単,4→6,890,3
202602011001,三連複,4-6-12,880,2
202602011001,三連単,4→6→12,4070,9
202602011002,単勝,7,390,2
202602011002,複勝,7,200,2
202602011002,複勝,11,420,7
202602011002,複勝,6,500,8
202602011002,枠連,5-7,2240,8
202602011002,馬連,7-11,3950,15
202602011002,ワイド,7-11,1170,14
202602011002,ワイド,6-7,1430,18
202602011002,ワイド,6-11,2630,30
202602011002,馬単,7→11,6320,25
202602011002,三連複,6-7-11,17670,57
202602011002,三連単,7→11→6,84710,271
202602011003,単勝,12,150,1
202602011003,複勝,12,110,1
202602011003,複勝,8,230,3
202602011003,複勝,5,370,8
202602011003,枠連,5-7,630,2
202602011003,馬連,8-12,810,2
202602011003,ワイド,8-12,380,2
202602011003,ワイド,5-12,980,10
202602011003,ワイド,5-8,2610,27
202602011003,馬単,12→8,950,2
202602011003,三連複,5-8-12,5420,14
202602011003,三連単,12→8→5,11620,26
202602011004,単勝,4,490,2
202602011004,複勝,4,220,2
202602011004,複勝,3,280,4
202602011004,複勝,7,1440,12
202602011004,枠連,2-2,2740,9
202602011004,馬連,3-4,2730,8
202602011004,ワイド,3-4,1100,9
202602011004,ワイド,4-7,3970,36
202602011004,ワイド,3-7,12610,74
202602011004,馬単,4→3,4980,16
202602011004,三連複,3-4-7,44620,116
202602011004,三連単,4→3→7,128650,353
202602011005,単勝,4,720,4
202602011005,複勝,4,210,4
202602011005,複勝,5,180,3
202602011005,複勝,6,1180,9
202602011005,枠連,4-5,1590,7
202602011005,馬連,4-5,1880,8
202602011005,ワイド,4-5,710,9
202602011005,ワイド,4-6,3850,34
202602011005,ワイド,5-6,3420,31
202602011005,馬単,4→5,4260,20
202602011005,三連複,4-5-6,17130,59
202602011005,三連単,4→5→6,81420,290
202602011006,単勝,1,1690,5
202602011006,複勝,1,340,5
202602011006,複勝,2,200,2
202602011006,複勝,3,540,7
202602011006,枠連,1-1,2480,10
202602011006,馬連,1-2,2570,8
202602011006,ワイド,1-2,850,8
202602011006,ワイド,1-3,2090,24
202602011006,ワイド,2-3,1140,13
202602011006,馬単,1→2,7010,21
202602011006,三連複,1-2-3,11060,34
202602011006,三連単,1→2→3,57110,164
202602011007,単勝,9,290,1
202602011007,複勝,9,160,2
202602011007,複勝,2,150,1
202602011007,複勝,4,900,8
202602011007,枠連,2-8,360,1
202602011007,馬連,2-9,450,1
202602011007,ワイド,2-9,250,1
202602011007,ワイド,4-9,2720,27
202602011007,ワイド,2-4,2590,24
202602011007,馬単,9→2,880,2
202602011007,三連複,2-4-9,5370,21
202602011007,三連単,9→2→4,18800,80
202602011008,単勝,2,280,1
202602011008,複勝,2,170,2
202602011008,複勝,9,140,1
202602011008,複勝,8,260,5
202602011008,枠連,2-7,430,1
202602011008,馬連,2-9,620,1
202602011008,ワイド,2-9,260,1
202602011008,ワイド,2-8,760,8
202602011008,ワイド,8-9,730,7
202602011008,馬単,2→9,1010,2
202602011008,三連複,2-8-9,2580,5
202602011008,三連単,2→9→8,6930,12
202602011009,単勝,1,1030,4
202602011009,複勝,1,300,5
202602011009,複勝,5,220,2
202602011009,複勝,2,380,7
202602011009,枠連,1-4,2030,8
202602011009,馬連,1-5,2630,8
202602011009,ワイド,1-5,1050,11
202602011009,ワイド,1-2,1370,18
202602011009,ワイド,2-5,1120,12
202602011009,馬単,1→5,7360,29
202602011009,三連複,1-2-5,7750,27
202602011009,三連単,1→5→2,51420,187
202602011010,単勝,6,980,6
202602011010,複勝,6,290,6
202602011010,複勝,5,420,7
202602011010,複勝,8,510,8
202602011010,枠連,5-5,5410,18
202602011010,馬連,5-6,6380,21
202602011010,ワイド,5-6,1890,23
202602011010,ワイド,6-8,2960,30
202602011010,ワイド,5-8,3470,31
202602011010,馬単,6→5,11360,38
202602011010,三連複,5-6-8,33180,75
202602011010,三連単,6→5→8,189330,416
202602011011,単勝,10,1110,8
202602011011,複勝,10,420,9
202602011011,複勝,12,380,8
202602011011,複勝,4,170,1
202602011011,枠連,6-7,2340,12
202602011011,馬連,10-12,10030,43
202602011011,ワイド,10-12,3350,47
202602011011,ワイド,4-10,1180,13
202602011011,ワイド,4-12,1240,16
202602011011,馬単,10→12,17770,84
202602011011,三連複,4-10-12,18150,79
202602011011,三連単,10→12→4,104440,448
202602011012,単勝,5,780,4
202602011012,複勝,5,280,4
202602011012,複勝,4,580,6
202602011012,複勝,2,260,3
202602011012,馬連,4-5,7600,17
202602011012,ワイド,4-5,1620,17
202602011012,ワイド,2-5,550,6
202602011012,ワイド,2-4,1230,15
202602011012,馬単,5→4,17400,33
202602011012,三連複,2-4-5,8790,25
202602011012,三連単,5→4→2,94910,164
