,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,モズロックンロール,牡5,58.0,鷲頭,藤岡,520(+6),栗東,2020106535,01202,ビーチパトロール  Beach Patrol(米)  ,モズソフィ  ,マンハッタンカフェ  ,-2.1029128146127087,12
1,1,2,ヴィレム,牡4,58.0,西塚,藤原,520(-4),栗東,2021106738,01200,キズナ  ,ポウリナズラヴ  Paulina's Love(米)  ,Mizzen Mast  ,-2.3179233920543925,16
2,2,3,シンハナーダ,牡4,58.0,鮫島駿,国枝,460(+6),美浦,2021105574,01157,レイデオロ  ,シンハディーパ  ,ウォーエンブレム  War Emblem(米)  ,2.5106548240309,2
3,2,4,モズマーヴェリック,牡4,58.0,国分恭,牧浦,480(-2),栗東,2021100225,01124,リアルスティール  ,シーソルティキッス  ,キングカメハメハ  ,-0.7730824700913785,10
4,3,5,ドラゴンヘッド,牡5,58.0,横山琉,武藤,450(+2),美浦,2020100495,01192,ラブリーデイ  ,フリティラリア  ,アドマイヤムーン  ,-0.6309113627031615,9
5,3,6,タイキラフター,牡5,58.0,杉原,大竹,524(+6),美浦,2020106811,01135,ハーツクライ  ,アッシュベリー  ,Any Given Saturday  ,-0.1210158083742724,5
6,4,7,サダムオプシス,牡4,58.0,藤懸,平田,480(+4),栗東,2021105474,01138,ルーラーシップ  ,カレンオプシス  ,サムライハート  ,-3.22620096850921,17
7,4,8,シルキーガール,牝4,56.0,丹内,上村,468(-2),栗東,2021102231,01091,デクラレーションオブウォー  ,テーオーヴィーナス  ,ディープインパクト  ,2.992435802728437,1
8,5,9,ウインオーディン,牡5,58.0,荻野極,鹿戸,490(+2),美浦,2020105217,01160,エピファネイア  ,ピエナビーナス  ,フジキセキ  ,0.45959329154690015,4
9,5,10,マイネルエニグマ,牡7,58.0,国分優,吉田,478(+2),栗東,2018102178,01125,グラスワンダー  ,マイネレーツェル  ,ステイゴールド  ,-2.2933647780516613,15
10,6,11,シャンデルナゴル,牡5,58.0,舟山,石坂,494(-4),栗東,2020103193,01221,サトノダイヤモンド  ,アガルタ  ,キングカメハメハ  ,0.5881657546197268,3
11,6,12,ウインアイオライト,牝5,56.0,菊沢,矢嶋,472(-2),美浦,2020105203,01161,スクリーンヒーロー  ,コスモクリスタル  ,マイネルラヴ  ,-4.936988351745919,18
12,7,13,タガノデュード,牡4,58.0,古川吉,宮,488(-4),栗東,2021106548,01015,ヤマカツエース  ,タガノミューチャン  ,ハーツクライ  ,-1.5396942749877638,11
13,7,14,ナヴォーナ,牡5,58.0,川端,矢作,502(+18),栗東,2020103456,01195,ロードカナロア  ,セリエンホルデ  ,Soldier Hollow  ,-0.386302081377338,7
14,7,15,アスクナイスショー,牡4,58.0,斎藤,中舘,504(+6),美浦,2021106954,01178,シルバーステート  ,ケンブリッジヒカリ  ,アドマイヤムーン  ,-0.6139282574447469,8
15,8,16,ダノンフロイデ,牡6,58.0,小沢,坂口,482(0),栗東,2019104080,01185,キングカメハメハ  ,マイグッドネス  ,Storm Cat  (米)  ,-0.38340013535782674,6
16,8,17,キャントウェイト,牡4,58.0,野中,萱野,476(-2),美浦,2021102800,01158,ゴールドシップ  ,マイネランデブー  ,アグネスデジタル  ,-2.1230072844635623,14
17,8,18,ミカッテヨンデイイ,牝5,56.0,小林脩,堀内,430(-2),美浦,2020103049,01183,イスラボニータ  ,ボルティモア  ,ステイゴールド  ,-2.103193489684251,13
