,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ウインジャスミン,牝2,55.0,吉田隼,緒方,428(0),栗東,2023104010,01095,ヘニーヒューズ  Henny Hughes(米)  ,ジュンユーミン  ,キングカメハメハ  ,-2.919039008456865,14
1,1,2,コズミックフレア,牝2,55.0,岩田康,吉田,464(0),栗東,2023103852,05203,アメリカンペイトリオット  ,ハービンマオ  ,ハービンジャー  Harbinger(英)  ,-0.1394930199053028,2
2,2,3,ミスヘンリー,牝2,55.0,長岡,羽月,436(0),栗東,2023100676,01142,ヘニーヒューズ  Henny Hughes(米)  ,ミスパッション  ,ディープブリランテ  ,-2.591767652644933,10
3,2,4,アイカンアズーラ,牝2,55.0,酒井,河嶋,448(0),栗東,2023102036,01034,タワーオブロンドン  ,ラーナアズーラ  ,パイロ  Pyro(米)  ,-1.5775187314009165,5
4,3,5,カネコメブライト,牝2,55.0,松若,中尾,480(0),栗東,2023100014,01154,レッドファルクス  ,セレブレイションキャット  Celebration Cat(米)  ,Storm Cat  (米)  ,-0.15206874680592194,3
5,3,6,フレグレイ,牝2,55.0,北村友,角田,492(0),栗東,2023101109,01102,パイロ  Pyro(米)  ,エオリア  ,ストリートセンス  Street Sense(米)  ,1.6881986870189276,1
6,4,7,ディーズベンチャー,牝2,55.0,菱田,岡田,422(0),栗東,2023104869,01144,マジェスティックウォリアー  Majestic Warrior(米)  ,スースー  ,ジャングルポケット  ,-0.5051323643309169,4
7,4,8,スノーガーネット,牝2,55.0,角田和,中尾,478(0),栗東,2023102176,01186,フィレンツェファイア  ,スノーサミット  ,アドマイヤムーン  ,-1.7484799799741415,8
8,5,9,アクシュラ,牝2,55.0,松山,橋口,452(0),栗東,2023104416,01126,ドレフォン  Drefong(米)  ,ユメノトビラ  ,Bernardini  (米)  ,-2.420721600206875,9
9,5,10,コイバナ,牝2,55.0,小崎,渡辺,458(0),栗東,2023102700,01152,モズアスコット  ,タイムピース  ,ルーラーシップ  ,-2.840626652821769,12
10,6,11,メイショウピュルテ,牝2,55.0,岩田望,笹田,440(0),栗東,2023104818,01174,ミスチヴィアスアレックス  Mischevious Alex(米)  ,パミーナ  ,エスケンデレヤ  ,-2.7157382498247915,11
11,6,12,ピカラ,牝2,54.0,☆吉村,坂口,452(0),栗東,2023103876,01216,ミスチヴィアスアレックス  Mischevious Alex(米)  ,ペルサントクリール  ,Point Given  (米)  ,-2.896281823637481,13
12,7,13,テーオーナタリー,牝2,55.0,西村淳,梅田,436(0),栗東,2023105616,01171,テーオーヘリオス  ,テーオーブルベリー  ,カジノドライヴ  ,-1.614521460074724,6
13,7,14,オリヒメボシ,牝2,55.0,田口,庄野,426(0),栗東,2023103612,01208,ニューイヤーズデイ  ,ロイヤルヴィザージ  ,ロードカナロア  ,-1.7352136101350082,7
14,8,15,テンタイムトップ,牝2,55.0,坂井,高柳大,452(0),栗東,2023103436,01163,ナダル  Nadal(米)  ,ジュエルオブナイル  ,デュランダル  ,-4.384433819938154,15
15,8,16,タイセイパフューム,牝2,55.0,高杉,牧浦,474(0),栗東,2023103762,01213,マインドユアビスケッツ  Mind Your Biscuits(米)  ,エヌワイパフューム  ,ジャスタウェイ  ,-4.722812877320173,16
