,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ハルオーブ,牡5,56.0,◇今村,武井,478(+8),美浦,2020104732,01193,ディーマジェスティ  ,ハルダヨリ  ,ファルブラヴ  Falbrav(愛)  ,-3.8484786143366603,14
1,1,2,ツッチーフェイス,牝6,56.0,中井,今野,492(+12),栗東,2019100249,01141,ハービンジャー  Harbinger(英)  ,ヤマノローラ  ,スペシャルウィーク  ,1.534200430693363,1
2,2,3,バンブルビー,牡3,53.0,▲石田,小西,464(0),美浦,2022102635,01203,ウインブライト  ,メイショウナナイロ  ,タイキシャトル  ,-3.7873096603025767,13
3,2,4,ディオデルマーレ,牡3,56.0,鮫島駿,堀,508(0),美浦,2022107182,01157,ロードカナロア  ,シーティス  ,Invincible Spirit  (愛)  ,0.379094465233024,2
4,3,5,パヴァーヌ,牝5,52.0,★谷原,伊藤圭,452(+10),美浦,2020100864,01219,サトノクラウン  ,オリヴェット  ,ダンスインザダーク  ,-2.54811937975874,11
5,3,6,ビッグフラワー,牡4,58.0,丸山,加藤征,492(0),美浦,2021100958,01127,ビッグアーサー  ,マリアフィオーレ  ,ハーツクライ  ,-1.344950021634189,6
6,4,7,ブルバンビーナ,牝3,51.0,▲古川奈,尾形,402(0),美浦,2022101749,01190,キズナ  ,パールヴァティー  ,タイキシャトル  ,-1.2050856838359454,5
7,4,8,ベルサ,牝3,52.0,◇永島,鈴木孝,466(+8),栗東,2022103473,01187,マクフィ  Makfi(英)  ,ローズアダージョ  ,ディープインパクト  ,-4.14419618086155,15
8,5,9,サニーサルサ,牝3,54.0,斎藤,高橋康,464(+8),栗東,2022105407,01178,マインドユアビスケッツ  Mind Your Biscuits(米)  ,チカアレグレ  ,ハーツクライ  ,-4.7158895563949885,17
9,5,10,ワタシマツワ,牝3,54.0,丹内,竹内,414(-12),美浦,2022101412,01091,グレーターロンドン  ,サンドスラッシュ  Sandslash(愛)  ,Holy Roman Emperor  ,-2.4865957377382784,10
10,6,11,クレセントウイング,セ5,58.0,荻野極,高橋文,466(-2),美浦,2020100707,01160,ロードカナロア  ,ウイングザムーン  ,アドマイヤムーン  ,-3.547256093893428,12
11,6,12,ミニマルデザイン,牝4,54.0,△鷲頭,岩戸,468(+2),美浦,2021101398,01202,ストロングリターン  ,サトノレーヌ  ,キングカメハメハ  ,-4.217951557309027,16
12,7,13,ガーデンプランナー,牝4,56.0,横山琉,堀内,448(+2),美浦,2021101427,01192,サトノダイヤモンド  ,バートラムガーデン  ,サクラバクシンオー  ,-1.9801519435912989,8
13,7,14,セントキルダ,牡4,54.0,★河原田,東田,474(+2),栗東,2021105175,01204,スワーヴリチャード  ,パールズベスト  ,キングズベスト  King's Best(米)  ,-1.3761310428654294,7
14,8,15,レオンバローズ,牡6,58.0,国分優,渡辺,478(+14),栗東,2019104068,01125,エピファネイア  ,ニコールバローズ  ,ゼンノロブロイ  ,-0.43422295810271805,4
15,8,16,ストレイトアスク,牝4,55.0,☆西塚,藤原,430(-6),栗東,2021102312,01200,ロードカナロア  ,ストレイトガール  ,フジキセキ  ,-2.4228447577316343,9
16,8,17,レインボーブリッジ,牝4,56.0,菊沢,小手川,454(+1),美浦,2021105913,01161,リオンディーズ  ,ローズマンブリッジ  ,ディープインパクト  ,0.06000481883213831,3
