,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,レインオンミー,牡3,53.0,▲大久保,福永,482(0),栗東,2022104117,01194,リアルスティール  ,アルマリンピア  ,タイキシャトル  ,-2.5884822015507982,14
1,2,2,トリオンファルマン,牝5,55.0,☆西塚,笹田,458(+6),栗東,2020105652,01200,キズナ  ,ラトナプラ  ,Distorted Humor  (米)  ,-0.5817823986570899,6
2,2,3,チャイボーグ,牝5,53.0,▲橋木,的場,494(0),美浦,2020104778,01215,シャンハイボビー  Shanghai Bobby(米)  ,アンスタンフィール  ,スタチューオブリバティ  Statue of Liberty(米)  ,-1.6406424319924056,11
3,3,4,デビューフライト,牝3,52.0,◇今村,小島,424(-6),美浦,2022105123,01193,フィエールマン  ,ランウェイデビュー  ,ストロングリターン  ,0.6247541090339757,3
4,3,5,ベランジェール,牝4,53.0,▲森田,武幸,482(-2),栗東,2021105484,01222,モーリス  ,キャリコ  ,ディープインパクト  ,2.6632518606737965,1
5,4,6,ウィズマスタング,牡3,56.0,斎藤,西園翔,444(+2),栗東,2022106045,01178,レイデオロ  ,ラヴザットマスタング  Luvthatmustang(米)  ,Candy Ride  ,-0.7944277428552065,7
6,4,7,ピティロディア,牡3,53.0,▲上里,西田,448(-2),美浦,2022105400,01217,キンシャサノキセキ  ,ダノンフローラ  ,アグネスタキオン  ,-2.0992294795465507,13
7,5,8,セザンワールド,セ5,58.0,小林脩,蛯名利,494(+6),美浦,2020106051,01183,トゥザワールド  ,ディアテイスティー  ,ジャングルポケット  ,0.04807257681025583,4
8,5,9,スプリンクルソルト,牡4,58.0,小沢,栗田,470(+4),美浦,2021106591,01185,ニューイヤーズデイ  ,ジョリーダンス  ,ダンスインザダーク  ,-0.3285445114649007,5
9,6,10,シャインバオバブ,牡3,55.0,☆松本,本田,492(-6),栗東,2022106180,01191,シルバーステート  ,レユシット  ,ルーラーシップ  ,-1.3227368412852423,9
10,6,11,スピアッジャローザ,牝3,54.0,横山琉,蛯名利,454(0),美浦,2022103537,01192,ビーチパトロール  Beach Patrol(米)  ,ナンヨーユナ  ,ジャングルポケット  ,-1.725201629106611,12
11,7,12,トゥルーサクセサー,牡4,55.0,▲石田,高木,466(-6),美浦,2021103537,01203,モーリス  ,ブロンズテーラー  ,ロージズインメイ  Roses in May(米)  ,-0.9365186064445635,8
12,7,13,コンフォルツァ,牡3,54.0,◇永島,松永幹,498(+4),栗東,2022105421,01187,ドゥラメンテ  ,デルマキセキ  ,Scat Daddy  (米)  ,0.7146046633604506,2
13,8,14,マーシーラン,牝4,52.0,★河原田,渡辺,474(+8),栗東,2021103901,01204,レッドファルクス  ,ラックアサイン  ,ハービンジャー  Harbinger(英)  ,-1.3563807100495415,10
14,8,15,アンドローゼス,牝4,53.0,▲舟山,加藤士,464(+4),美浦,2021105911,01221,スワーヴリチャード  ,ローズウィスパー  ,ワークフォース  Workforce(英)  ,-2.8147965856937467,15
