,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ステイアンビシャス,牡3,56.0,横山琉,堀内,488(+6),美浦,2022101255,01192,ドレフォン  Drefong(米)  ,グロリアスブレイク  ,Distorted Humor  (米)  ,-3.3133007035458397,14
1,2,2,トリプルバレル,牡3,53.0,▲川端,藤野,470(0),栗東,2022101086,01195,ロゴタイプ  ,ボーナスチャンス  ,エンパイアメーカー  Empire Maker(米)  ,-2.1587553845689307,10
2,3,3,ブリスキー,セ5,58.0,鮫島駿,堀,468(+6),美浦,2020103389,01157,ハービンジャー  Harbinger(英)  ,サンデースマイルII  Sunday Smile(英)  ,サンデーサイレンス  Sunday Silence(米)  ,0.41594521302524023,1
3,3,4,モヴレクス,牡4,58.0,菊沢,金成,464(-8),美浦,2021105074,01161,ブリックスアンドモルタル  Bricks and Mortar(米)  ,ジャドール  ,フジキセキ  ,-1.1287893382940353,6
4,4,5,ヒラリーステップ,牝5,56.0,野中,天間,494(-4),美浦,2020100652,01158,ホッコータルマエ  ,サラファン  ,アグネスタキオン  ,-1.378649419775036,7
5,4,6,ライヴスプーン,牝3,54.0,小林凌,尾形,412(0),美浦,2022104264,01177,カリフォルニアクローム  California Chrome(米)  ,クイックモーション  ,ディープインパクト  ,-2.1892962913623584,11
6,5,7,マハナ,牝4,55.0,☆西塚,井上,448(+2),栗東,2021106618,01200,ハービンジャー  Harbinger(英)  ,エレーデ  ,ディープインパクト  ,-0.1949315763428565,2
7,5,8,プルーヴンウィナー,牝4,53.0,▲古川奈,矢作,522(+32),栗東,2021104780,01190,キズナ  ,ブラインドラック  Blind Luck(米)  ,Pollard's Vision  ,-2.1965587749080844,12
8,6,9,サンカルミア,牡4,55.0,▲上里,伊坂,486(+10),美浦,2021101305,01217,ロージズインメイ  Roses in May(米)  ,フィールザロマンス  ,ブラックタイド  ,-0.468213820944684,4
9,6,10,シュネーグロッケン,牡3,56.0,亀田,清水久,492(+2),栗東,2022104944,01176,ナダル  Nadal(米)  ,ハウナニ  ,ロードカナロア  ,-1.6289862397738113,9
10,7,11,テイラーテソーロ,牡4,55.0,▲舟山,菊川,500(+6),美浦,2021102273,01221,ヴィクトワールピサ  ,イージーウィン  Easy Win(愛)  ,Invincible Spirit  (愛)  ,-1.5127345781445458,8
11,7,12,ブレードサクセス,牡4,58.0,丹内,岩戸,500(-2),美浦,2021103376,01091,タリスマニック  Talismanic(英)  ,ポーズ  ,ゼンノロブロイ  ,-0.45851627394720873,3
12,8,13,イエスウィズキャン,牡5,58.0,小沢,羽月,554(+6),栗東,2020100472,01185,デクラレーションオブウォー  ,ジュエルメッセージ  ,ダイワメジャー  ,-0.5510758944412162,5
13,8,14,シルバーニース,牝5,54.0,◇今村,田村,464(0),美浦,2020103221,01193,ルーラーシップ  ,アルギュロス  ,マンハッタンカフェ  ,-2.703109700888655,13
