,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,マオノボルケーノ,牝4,56.0,舟山,辻,456(-6),美浦,2021100851,01221,レッドファルクス  ,マオノココロ  ,ヴァーミリアン  ,-5.599279248702391,17
1,1,2,アップフルーク,牡6,58.0,杉原,松山,504(-10),美浦,2019102510,01135,トゥザグローリー  ,テツムーン  ,アドマイヤムーン  ,-6.550993373107274,18
2,2,3,ラブアイミー,牝3,55.0,国分恭,森田,406(-6),栗東,2022107258,01124,サンダースノー  Thunder Snow(愛)  ,ラブカンプー  ,ショウナンカンプ  ,-0.60505201994756,7
3,2,4,ルブリアン,牡3,57.0,鷲頭,佐々木,496(+2),栗東,2022106320,01202,シルバーステート  ,ネーラペルレ  ,キングカメハメハ  ,-1.7309456159182186,10
4,3,5,パレスドフィーヌ,牝4,56.0,荻野極,鈴木慎,492(-2),美浦,2021105373,01160,サトノアラジン  ,アナスタシアブルー  ,ファルブラヴ  Falbrav(愛)  ,-3.579237376157985,14
5,3,6,ダイチラポール,牡3,57.0,横山琉,蛯名利,480(-12),美浦,2022100076,01192,トビーズコーナー  Toby's Corner(米)  ,ラブヴィサージュ  ,ノボジャック  ,0.64885297529097,5
6,4,7,ブライトアゲイン,牝4,56.0,中井,森秀,484(+14),栗東,2021110014,01141,Practical Joke  (米)  ,Yankee Bright  ,Elusive Quality  ,-4.321456797919075,16
7,4,8,カフジキアッキエレ,牝5,56.0,富田,森田,440(-6),栗東,2020103256,01168,モーリス  ,ヴァイスハイト  ,アドマイヤベガ  ,-2.4569268077312714,12
8,5,9,スペルキャスター,牝5,56.0,小林凌,蛯名利,478(-10),美浦,2020102674,01177,ロードカナロア  ,スペルバインド  ,ゴールドアリュール  ,-3.76901348086734,15
9,5,10,ブライアーヒル,牝3,55.0,国分優,中尾,474(0),栗東,2022106016,01125,アメリカンペイトリオット  ,タカヒロガートップ  ,アドマイヤマックス  ,-1.6679054860397518,9
10,6,11,ローズブルーム,牝6,56.0,黛,伊藤大,462(+4),美浦,2019101428,01109,グランデッツァ  ,ローズプラネット  ,フレンチデピュティ  French Deputy(米)  ,-2.347795495592618,11
11,6,12,レジーナローズ,牝5,56.0,菊沢,鈴木慎,450(+26),美浦,2020104174,01161,リオンディーズ  ,ヒルノリスボン  ,マンハッタンカフェ  ,0.000392686667634215,6
12,7,13,シュシュトディエス,牝4,56.0,松本,石栗,458(+6),美浦,2021106178,01191,シルバーステート  ,マイファーストラヴ  ,スエヒロコマンダー  ,-3.3275342736201,13
13,7,14,ブラヴィーノ,牡6,58.0,斎藤,天間,456(-4),美浦,2019110122,01178,Klimt  ,Brave Cause  ,Giant's Causeway  (米)  ,1.4781827848227227,2
14,7,15,カレンナオトメ,牝4,56.0,嶋田,小野,430(+12),美浦,2021103325,01134,カレンブラックヒル  ,オルレアンノオトメ  ,チーフベアハート  Chief Bearhart(加)  ,0.9442527405345148,4
15,8,16,ラブカムーン,牝4,56.0,鮫島駿,千田,476(-6),栗東,2021106586,01157,アドマイヤムーン  ,ラブカーナ  ,オース  Oath(愛)  ,1.9075138468818527,1
16,8,17,マグネシアブリック,牡3,57.0,丹内,中舘,466(+8),美浦,2022101920,01091,ブリックスアンドモルタル  Bricks and Mortar(米)  ,テンダリーヴォイス  ,ディープインパクト  ,-1.2969708620521243,8
17,8,18,スターチスブーケ,牝4,56.0,丸山,田中勝,498(-6),美浦,2021110075,01127,Practical Joke  (米)  ,Sovereign Halo  ,Haynesfield  ,1.070744173696261,3
