,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,バナマンテソーロ,牡4,58.0,吉村,加藤士,496(-4),美浦,2021102281,01216,ハーツクライ  ,パールプリンセス  Pearl Princess(仏)  ,Astronomer Royal  ,-1.8680524227267319,11
1,1,2,レッドリベルタ,牡4,58.0,西村淳,庄野,458(0),栗東,2021102436,01171,リアルスティール  ,レッドディオーサ  ,キングカメハメハ  ,2.596775562298335,2
2,2,3,セレクティオ,牡5,58.0,菱田,橋口,486(+6),栗東,2020100987,01144,ジャスタウェイ  ,キーポケット  ,デヒア  Dehere(米)  ,-2.9936456573673538,13
3,2,4,キャリーハピネス,牡5,58.0,高杉,河嶋,502(-4),栗東,2020105733,01213,ヤマカツエース  ,フィーユ  ,ダンスインザダーク  ,-3.235704417625689,14
4,3,5,シャンバラ,牡6,58.0,田口,橋口,526(+4),栗東,2019100615,01208,ワンアンドオンリー  ,アンシャンタン  ,Unbridled's Song  (米)  ,-0.9891289394757304,7
5,3,6,リアド,牡6,58.0,岩田康,小椋,480(-8),栗東,2019105277,05203,ディープインパクト  ,タイタンクイーン  ,Tiznow  ,-3.753358482194718,15
6,4,7,メイケイロゼッタ,牡3,56.0,酒井,河嶋,464(0),栗東,2022105878,01034,リアルスティール  ,エーティーロゼッタ  ,ディープスカイ  ,-1.2530395777335355,8
7,4,8,ジョータルマエ,セ5,58.0,鮫島良,河嶋,498(0),栗東,2020100771,01099,ホッコータルマエ  ,ジョーイロンデル  ,クロフネ  ,1.1144259297710317,5
8,5,9,ハッピーアズラリー,牝5,56.0,松若,安田,466(+8),栗東,2020101121,01154,ラブリーデイ  ,エンドレスノット  ,ディープインパクト  ,-1.6129606934172906,9
9,5,10,ソウルアンドジャズ,セ4,58.0,松山,武井,494(0),美浦,2021106694,01126,ブリックスアンドモルタル  Bricks and Mortar(米)  ,ナスノシベリウス  ,Unbridled's Song  (米)  ,-3.871783740346601,16
10,6,11,メイショウジェンマ,牡5,58.0,池添,飯田,476(+8),栗東,2020106491,01032,ホッコータルマエ  ,メイショウキラリ  ,マンハッタンカフェ  ,1.4832791534547785,4
11,6,12,ノボリクレバー,牝5,56.0,坂井,石橋,506(+2),栗東,2020106393,01163,デクラレーションオブウォー  ,スウィングダンス  ,クロフネ  ,-1.6226160208165055,10
12,7,13,タガノマカシヤ,牡3,56.0,岩田望,中村,506(0),栗東,2022107134,01174,アメリカンペイトリオット  ,タガノディーバ  ,フジキセキ  ,0.22523789443011333,6
13,7,14,タイセイアディクト,牡4,58.0,団野,池上,490(-2),美浦,2021106126,01180,リオンディーズ  ,スコルピオンキッス  ,フレンチデピュティ  French Deputy(米)  ,2.6605793685719177,1
14,8,15,シュプリンガー,セ6,58.0,長岡,小栗,492(-10),栗東,2019104636,01142,ラブリーデイ  ,アルテミスハート  ,ハーツクライ  ,1.646502351111364,3
15,8,16,メイショウシロガネ,牡7,58.0,角田和,笹田,462(+4),栗東,2018106220,01186,ホッコータルマエ  ,キンショーオトヒメ  ,マーベラスサンデー  ,-2.8170159215867434,12
