,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,キングズテイル,牡2,56.0,浜中,岡田,492(+6),栗東,2023105124,01115,リオンディーズ  ,スマートオランプ  ,キングズベスト  King's Best(米)  ,-2.8014761133687687,8
1,2,2,タガノニューデリー,牡2,53.0,▲田山,斉藤崇,468(0),栗東,2023104319,01220,アニマルキングダム  Animal Kingdom(米)  ,タガノグラシアス  ,キングズベスト  King's Best(米)  ,-2.8615715350697837,9
2,3,3,メイショウハチマキ,牡2,56.0,川又,飯田,492(-4),栗東,2023106565,01166,ミッキーアイル  ,メイショウルクール  ,エンパイアメーカー  Empire Maker(米)  ,-3.827568102709733,10
3,4,4,マルーンドライブ,牡2,56.0,田口,庄野,450(-6),栗東,2023101894,01208,スワーヴリチャード  ,クイーンカピオラニ  ,オルフェーヴル  ,-0.6483306681840826,3
4,5,5,アンリミテッド,牡2,56.0,岩田望,高野,498(+2),栗東,2023104417,01174,キズナ  ,ラルムドランジュ  ,Dansili  ,-3.9802105648705006,11
5,6,6,ファインマン,牡2,56.0,高倉,前川,492(-4),栗東,2023104662,01130,ファインニードル  ,トーセンジュエル  ,ヴィクトワールピサ  ,-0.6083807022762394,2
6,6,7,リフラ,牡2,56.0,西村淳,西村,478(-2),栗東,2023106018,01171,シニスターミニスター  Sinister Minister(米)  ,サンタテレサ  ,ドリームジャーニー  ,-1.4036654662124965,7
7,7,8,コパノルーカス,牡2,56.0,岩田康,梅田,484(+4),栗東,2023104972,05203,モズアスコット  ,マリカ  ,サウスヴィグラス  ,-1.172588455093247,5
8,7,9,ヒロノスカイ,牡2,56.0,松若,宮本,506(+4),栗東,2023102981,01154,リアルスティール  ,パープル  Purple(愛)  ,Galileo  (愛)  ,-0.42668947709520927,1
9,8,10,サンライズケヴィン,牡2,56.0,池添,平田,494(+2),栗東,2023106546,01032,シニスターミニスター  Sinister Minister(米)  ,カシュカシュ  ,アフリート  Afleet(加)  ,-1.237682497081749,6
10,8,11,ゴールデンスラム,牡2,56.0,坂井,池江,484(-4),栗東,2023105008,01163,ブリックスアンドモルタル  Bricks and Mortar(米)  ,グアン  ,オルフェーヴル  ,-0.6971337216478113,4
